Time (s),Voltage (V)
0.00663,0.072422
0.006631,0.072422
0.006632,0.071172
0.006633,0.072422
0.006634,0.072422
0.006635,0.069922
0.006636,0.069922
0.006637,0.071172
0.006638,0.072422
0.006639,0.071172
0.00664,0.069922
0.006641,0.073672
0.006642,0.072422
0.006643,0.071172
0.006644,0.067422
0.006645,0.069922
0.006646,0.068672
0.006647,0.076172
0.006648,0.071172
0.006649,0.071172
0.00665,0.074922
0.006651,0.071172
0.006652,0.071172
0.006653,0.073672
0.006654,0.069922
0.006655,0.071172
0.006656,0.072422
0.006657,0.068672
0.006658,0.068672
0.006659,0.067422
0.00666,0.069922
0.006661,0.069922
0.006662,0.072422
0.006663,0.071172
0.006664,0.069922
0.006665,0.069922
0.006666,0.069922
0.006667,0.071172
0.006668,0.067422
0.006669,0.069922
0.00667,0.071172
0.006671,0.072422
0.006672,0.069922
0.006673,0.069922
0.006674,0.071172
0.006675,0.067422
0.006676,0.071172
0.006677,0.069922
0.006678,0.069922
0.006679,0.069922
0.00668,0.068672
0.006681,0.072422
0.006682,0.071172
0.006683,0.071172
0.006684,0.068672
0.006685,0.069922
0.006686,0.071172
0.006687,0.068672
0.006688,0.064922
0.006689,0.067422
0.00669,0.069922
0.006691,0.072422
0.006692,0.069922
0.006693,0.071172
0.006694,0.067422
0.006695,0.066172
0.006696,0.067422
0.006697,0.069922
0.006698,0.071172
0.006699,0.069922
0.0067,0.064922
0.006701,0.069922
0.006702,0.067422
0.006703,0.069922
0.006704,0.067422
0.006705,0.066172
0.006706,0.069922
0.006707,0.069922
0.006708,0.068672
0.006709,0.069922
0.00671,0.069922
0.006711,0.066172
0.006712,0.069922
0.006713,0.069922
0.006714,0.071172
0.006715,0.067422
0.006716,0.064922
0.006717,0.066172
0.006718,0.069922
0.006719,0.068672
0.00672,0.066172
0.006721,0.067422
0.006722,0.068672
0.006723,0.066172
0.006724,0.063672
0.006725,0.064922
0.006726,0.069922
0.006727,0.068672
0.006728,0.068672
0.006729,0.066172
0.00673,0.068672
0.006731,0.068672
0.006732,0.068672
0.006733,0.067422
0.006734,0.064922
0.006735,0.067422
0.006736,0.066172
0.006737,0.066172
0.006738,0.068672
0.006739,0.067422
0.00674,0.066172
0.006741,0.067422
0.006742,0.069922
0.006743,0.071172
