Time (s),Voltage (V)
0.003296,0.122422
0.003297,0.124922
0.003298,0.124922
0.003299,0.124922
0.0033,0.123672
0.003301,0.124922
0.003302,0.123672
0.003303,0.128672
0.003304,0.126172
0.003305,0.124922
0.003306,0.124922
0.003307,0.127422
0.003308,0.124922
0.003309,0.128672
0.00331,0.124922
0.003311,0.128672
0.003312,0.128672
0.003313,0.129922
0.003314,0.124922
0.003315,0.129922
0.003316,0.127422
0.003317,0.126172
0.003318,0.129922
0.003319,0.128672
0.00332,0.127422
0.003321,0.127422
0.003322,0.128672
0.003323,0.131172
0.003324,0.131172
0.003325,0.129922
0.003326,0.132422
0.003327,0.131172
0.003328,0.132422
0.003329,0.131172
0.00333,0.129922
0.003331,0.128672
0.003332,0.128672
0.003333,0.132422
0.003334,0.133672
0.003335,0.129922
0.003336,0.134922
0.003337,0.131172
0.003338,0.129922
0.003339,0.131172
0.00334,0.134922
0.003341,0.132422
0.003342,0.133672
0.003343,0.132422
0.003344,0.134922
0.003345,0.136172
0.003346,0.133672
0.003347,0.137422
0.003348,0.134922
0.003349,0.134922
0.00335,0.133672
0.003351,0.136172
0.003352,0.137422
0.003353,0.139922
0.003354,0.137422
0.003355,0.137422
0.003356,0.137422
0.003357,0.136172
0.003358,0.137422
0.003359,0.139922
0.00336,0.141172
0.003361,0.138672
0.003362,0.136172
0.003363,0.143672
0.003364,0.139922
0.003365,0.143672
0.003366,0.141172
0.003367,0.139922
0.003368,0.141172
0.003369,0.142422
0.00337,0.138672
0.003371,0.141172
0.003372,0.141172
0.003373,0.142422
0.003374,0.142422
0.003375,0.146172
0.003376,0.143672
0.003377,0.142422
0.003378,0.142422
0.003379,0.146172
0.00338,0.144922
0.003381,0.143672
0.003382,0.139922
0.003383,0.146172
0.003384,0.143672
0.003385,0.143672
0.003386,0.142422
0.003387,0.144922
0.003388,0.143672
0.003389,0.147422
0.00339,0.146172
0.003391,0.144922
0.003392,0.146172
0.003393,0.144922
0.003394,0.143672
0.003395,0.144922
0.003396,0.144922
0.003397,0.144922
0.003398,0.144922
0.003399,0.148672
0.0034,0.144922
0.003401,0.146172
0.003402,0.147422
0.003403,0.147422
0.003404,0.147422
0.003405,0.147422
0.003406,0.148672
0.003407,0.146172
0.003408,0.148672
0.003409,0.147422
0.00341,0.147422
0.003411,0.147422
0.003412,0.149922
0.003413,0.149922
0.003414,0.151172
0.003415,0.153672
0.003416,0.152422
0.003417,0.151172
0.003418,0.151172
0.003419,0.153672
0.00342,0.152422
0.003421,0.149922
0.003422,0.152422
0.003423,0.154922
0.003424,0.153672
0.003425,0.152422
0.003426,0.153672
0.003427,0.161172
0.003428,0.156172
0.003429,0.156172
0.00343,0.158672
0.003431,0.159922
0.003432,0.161172
0.003433,0.161172
0.003434,0.163672
0.003435,0.164922
0.003436,0.167422
0.003437,0.167422
0.003438,0.167422
0.003439,0.169922
0.00344,0.167422
0.003441,0.171172
0.003442,0.172422
0.003443,0.176172
0.003444,0.174922
0.003445,0.177422
0.003446,0.178672
0.003447,0.179922
0.003448,0.182422
0.003449,0.181172
0.00345,0.186172
0.003451,0.186172
0.003452,0.191172
0.003453,0.187422
0.003454,0.192422
0.003455,0.193672
0.003456,0.199922
0.003457,0.197422
0.003458,0.204922
0.003459,0.206172
0.00346,0.203672
0.003461,0.209922
0.003462,0.211172
0.003463,0.214922
0.003464,0.218672
0.003465,0.218672
0.003466,0.222422
0.003467,0.224922
0.003468,0.232422
0.003469,0.234922
0.00347,0.237422
0.003471,0.241172
0.003472,0.243672
0.003473,0.246172
0.003474,0.249922
0.003475,0.251172
0.003476,0.259922
0.003477,0.259922
0.003478,0.268672
0.003479,0.267422
0.00348,0.272422
0.003481,0.273672
