Time (s),Voltage (V)
0.003074,0.027422
0.003075,0.028672
0.003076,0.027422
0.003077,0.024922
0.003078,0.026172
0.003079,0.031172
0.00308,0.027422
0.003081,0.026172
0.003082,0.024922
0.003083,0.027422
0.003084,0.028672
0.003085,0.026172
0.003086,0.027422
0.003087,0.026172
0.003088,0.028672
0.003089,0.022422
0.00309,0.028672
0.003091,0.028672
0.003092,0.024922
0.003093,0.027422
0.003094,0.027422
0.003095,0.027422
0.003096,0.026172
0.003097,0.023672
0.003098,0.028672
0.003099,0.029922
0.0031,0.026172
0.003101,0.027422
0.003102,0.024922
0.003103,0.027422
0.003104,0.027422
0.003105,0.023672
0.003106,0.024922
0.003107,0.028672
0.003108,0.027422
0.003109,0.027422
0.00311,0.027422
0.003111,0.027422
0.003112,0.026172
0.003113,0.024922
0.003114,0.028672
0.003115,0.024922
0.003116,0.029922
0.003117,0.024922
0.003118,0.028672
0.003119,0.026172
0.00312,0.024922
0.003121,0.024922
0.003122,0.028672
0.003123,0.026172
0.003124,0.027422
0.003125,0.024922
0.003126,0.026172
0.003127,0.026172
0.003128,0.026172
0.003129,0.026172
0.00313,0.026172
0.003131,0.027422
0.003132,0.026172
0.003133,0.027422
0.003134,0.028672
0.003135,0.026172
0.003136,0.028672
0.003137,0.027422
0.003138,0.028672
0.003139,0.027422
0.00314,0.028672
0.003141,0.028672
0.003142,0.026172
0.003143,0.029922
0.003144,0.027422
0.003145,0.024922
0.003146,0.024922
0.003147,0.026172
0.003148,0.028672
0.003149,0.027422
0.00315,0.028672
0.003151,0.028672
0.003152,0.024922
0.003153,0.027422
0.003154,0.028672
0.003155,0.028672
0.003156,0.023672
0.003157,0.027422
0.003158,0.031172
0.003159,0.027422
0.00316,0.027422
0.003161,0.028672
0.003162,0.026172
0.003163,0.028672
0.003164,0.028672
0.003165,0.021172
0.003166,0.026172
0.003167,0.027422
0.003168,0.026172
0.003169,0.026172
0.00317,0.031172
0.003171,0.028672
0.003172,0.026172
0.003173,0.026172
0.003174,0.027422
0.003175,0.028672
0.003176,0.027422
0.003177,0.024922
0.003178,0.029922
0.003179,0.029922
0.00318,0.028672
0.003181,0.027422
0.003182,0.029922
0.003183,0.028672
0.003184,0.029922
0.003185,0.026172
0.003186,0.031172
0.003187,0.031172
0.003188,0.029922
0.003189,0.023672
0.00319,0.031172
0.003191,0.031172
0.003192,0.028672
0.003193,0.026172
0.003194,0.031172
0.003195,0.028672
0.003196,0.028672
0.003197,0.028672
0.003198,0.032422
0.003199,0.029922
0.0032,0.031172
0.003201,0.024922
0.003202,0.027422
0.003203,0.026172
0.003204,0.029922
0.003205,0.027422
0.003206,0.027422
0.003207,0.031172
0.003208,0.026172
0.003209,0.026172
0.00321,0.027422
0.003211,0.028672
0.003212,0.028672
0.003213,0.024922
0.003214,0.029922
0.003215,0.024922
0.003216,0.028672
0.003217,0.026172
0.003218,0.028672
0.003219,0.029922
0.00322,0.029922
0.003221,0.026172
0.003222,0.031172
0.003223,0.031172
0.003224,0.028672
0.003225,0.028672
0.003226,0.031172
0.003227,0.028672
0.003228,0.031172
0.003229,0.027422
0.00323,0.027422
0.003231,0.026172
0.003232,0.027422
0.003233,0.029922
0.003234,0.028672
0.003235,0.028672
0.003236,0.029922
0.003237,0.028672
0.003238,0.029922
0.003239,0.031172
0.00324,0.033672
0.003241,0.029922
0.003242,0.029922
0.003243,0.028672
0.003244,0.031172
0.003245,0.028672
0.003246,0.029922
0.003247,0.031172
0.003248,0.031172
0.003249,0.031172
0.00325,0.028672
0.003251,0.028672
0.003252,0.028672
0.003253,0.027422
0.003254,0.032422
0.003255,0.028672
0.003256,0.029922
0.003257,0.029922
0.003258,0.028672
0.003259,0.031172
0.00326,0.031172
0.003261,0.027422
0.003262,0.029922
0.003263,0.029922
0.003264,0.031172
0.003265,0.031172
0.003266,0.032422
0.003267,0.032422
0.003268,0.029922
0.003269,0.028672
0.00327,0.029922
0.003271,0.028672
0.003272,0.029922
0.003273,0.028672
0.003274,0.028672
0.003275,0.029922
0.003276,0.029922
0.003277,0.028672
0.003278,0.028672
0.003279,0.029922
0.00328,0.028672
0.003281,0.028672
0.003282,0.032422
0.003283,0.031172
0.003284,0.031172
0.003285,0.031172
0.003286,0.029922
0.003287,0.032422
0.003288,0.028672
0.003289,0.027422
0.00329,0.032422
0.003291,0.028672
0.003292,0.029922
0.003293,0.028672
0.003294,0.031172
0.003295,0.031172
0.003296,0.033672
0.003297,0.031172
0.003298,0.029922
0.003299,0.032422
0.0033,0.036172
0.003301,0.029922
0.003302,0.032422
0.003303,0.033672
0.003304,0.032422
0.003305,0.029922
0.003306,0.029922
0.003307,0.033672
0.003308,0.032422
0.003309,0.032422
0.00331,0.031172
0.003311,0.031172
0.003312,0.031172
0.003313,0.031172
0.003314,0.032422
0.003315,0.031172
0.003316,0.034922
0.003317,0.031172
0.003318,0.032422
0.003319,0.032422
0.00332,0.036172
0.003321,0.031172
0.003322,0.033672
0.003323,0.032422
0.003324,0.036172
0.003325,0.034922
0.003326,0.034922
0.003327,0.032422
0.003328,0.033672
0.003329,0.034922
0.00333,0.036172
0.003331,0.038672
0.003332,0.036172
0.003333,0.034922
0.003334,0.034922
0.003335,0.036172
0.003336,0.034922
0.003337,0.036172
0.003338,0.032422
0.003339,0.033672
0.00334,0.037422
0.003341,0.033672
0.003342,0.034922
0.003343,0.036172
0.003344,0.036172
0.003345,0.038672
0.003346,0.039922
0.003347,0.037422
0.003348,0.034922
0.003349,0.033672
0.00335,0.037422
0.003351,0.036172
0.003352,0.038672
0.003353,0.036172
0.003354,0.037422
0.003355,0.041172
0.003356,0.036172
0.003357,0.036172
0.003358,0.036172
0.003359,0.041172
0.00336,0.038672
0.003361,0.042422
0.003362,0.038672
0.003363,0.039922
0.003364,0.042422
0.003365,0.038672
0.003366,0.038672
0.003367,0.041172
0.003368,0.041172
0.003369,0.039922
0.00337,0.039922
0.003371,0.041172
0.003372,0.038672
0.003373,0.038672
0.003374,0.039922
0.003375,0.042422
0.003376,0.043672
0.003377,0.039922
