Time (s),Voltage (V)
0.005258,0.077422
0.005259,0.079922
0.00526,0.073672
0.005261,0.074922
0.005262,0.078672
0.005263,0.078672
0.005264,0.076172
0.005265,0.076172
0.005266,0.077422
0.005267,0.074922
0.005268,0.076172
0.005269,0.072422
0.00527,0.074922
0.005271,0.077422
0.005272,0.076172
0.005273,0.074922
0.005274,0.074922
0.005275,0.073672
0.005276,0.076172
0.005277,0.072422
0.005278,0.078672
0.005279,0.078672
0.00528,0.074922
0.005281,0.078672
0.005282,0.074922
0.005283,0.077422
0.005284,0.077422
0.005285,0.074922
0.005286,0.074922
0.005287,0.078672
0.005288,0.076172
0.005289,0.072422
0.00529,0.076172
0.005291,0.072422
0.005292,0.077422
0.005293,0.073672
0.005294,0.076172
0.005295,0.071172
0.005296,0.076172
0.005297,0.078672
0.005298,0.077422
0.005299,0.073672
0.0053,0.073672
0.005301,0.074922
0.005302,0.072422
0.005303,0.077422
0.005304,0.072422
0.005305,0.076172
0.005306,0.077422
0.005307,0.078672
0.005308,0.073672
0.005309,0.072422
0.00531,0.076172
0.005311,0.074922
0.005312,0.077422
0.005313,0.073672
0.005314,0.076172
0.005315,0.076172
0.005316,0.077422
0.005317,0.076172
0.005318,0.077422
0.005319,0.077422
0.00532,0.073672
0.005321,0.077422
0.005322,0.072422
0.005323,0.076172
0.005324,0.077422
0.005325,0.077422
0.005326,0.073672
0.005327,0.072422
0.005328,0.072422
0.005329,0.077422
0.00533,0.076172
0.005331,0.076172
0.005332,0.078672
0.005333,0.072422
0.005334,0.078672
0.005335,0.076172
0.005336,0.077422
0.005337,0.074922
0.005338,0.073672
0.005339,0.076172
0.00534,0.072422
0.005341,0.074922
0.005342,0.076172
0.005343,0.074922
0.005344,0.076172
0.005345,0.074922
0.005346,0.069922
0.005347,0.076172
0.005348,0.071172
0.005349,0.076172
0.00535,0.073672
0.005351,0.074922
0.005352,0.077422
0.005353,0.078672
0.005354,0.077422
0.005355,0.074922
0.005356,0.074922
0.005357,0.073672
0.005358,0.077422
0.005359,0.076172
0.00536,0.076172
0.005361,0.077422
0.005362,0.074922
0.005363,0.074922
0.005364,0.072422
0.005365,0.074922
0.005366,0.076172
0.005367,0.073672
0.005368,0.076172
0.005369,0.071172
0.00537,0.071172
0.005371,0.073672
0.005372,0.077422
0.005373,0.073672
0.005374,0.074922
0.005375,0.071172
0.005376,0.074922
0.005377,0.077422
0.005378,0.074922
0.005379,0.078672
0.00538,0.078672
0.005381,0.076172
0.005382,0.076172
0.005383,0.074922
0.005384,0.074922
0.005385,0.076172
0.005386,0.074922
0.005387,0.077422
0.005388,0.076172
0.005389,0.076172
0.00539,0.074922
0.005391,0.074922
0.005392,0.077422
0.005393,0.074922
0.005394,0.073672
0.005395,0.074922
0.005396,0.078672
0.005397,0.074922
0.005398,0.072422
0.005399,0.077422
0.0054,0.076172
0.005401,0.077422
0.005402,0.073672
0.005403,0.073672
0.005404,0.076172
0.005405,0.076172
0.005406,0.077422
0.005407,0.074922
0.005408,0.073672
0.005409,0.078672
0.00541,0.073672
0.005411,0.076172
0.005412,0.074922
0.005413,0.074922
0.005414,0.074922
0.005415,0.076172
0.005416,0.074922
0.005417,0.074922
0.005418,0.077422
0.005419,0.073672
0.00542,0.074922
0.005421,0.073672
0.005422,0.073672
0.005423,0.076172
0.005424,0.077422
0.005425,0.073672
0.005426,0.074922
0.005427,0.074922
0.005428,0.076172
0.005429,0.076172
0.00543,0.076172
0.005431,0.078672
0.005432,0.077422
0.005433,0.073672
0.005434,0.072422
0.005435,0.076172
0.005436,0.076172
0.005437,0.072422
0.005438,0.074922
0.005439,0.077422
0.00544,0.077422
0.005441,0.074922
0.005442,0.072422
0.005443,0.076172
0.005444,0.078672
0.005445,0.077422
0.005446,0.076172
0.005447,0.074922
0.005448,0.076172
0.005449,0.073672
0.00545,0.077422
0.005451,0.076172
0.005452,0.077422
0.005453,0.073672
0.005454,0.074922
0.005455,0.076172
0.005456,0.076172
0.005457,0.074922
0.005458,0.074922
0.005459,0.074922
0.00546,0.076172
0.005461,0.076172
0.005462,0.074922
0.005463,0.074922
0.005464,0.074922
0.005465,0.073672
0.005466,0.072422
0.005467,0.074922
0.005468,0.074922
0.005469,0.073672
0.00547,0.073672
0.005471,0.074922
0.005472,0.074922
0.005473,0.074922
0.005474,0.071172
0.005475,0.072422
0.005476,0.074922
0.005477,0.076172
0.005478,0.072422
0.005479,0.073672
0.00548,0.072422
0.005481,0.074922
0.005482,0.072422
0.005483,0.071172
0.005484,0.077422
0.005485,0.072422
0.005486,0.073672
0.005487,0.072422
0.005488,0.077422
0.005489,0.076172
0.00549,0.072422
0.005491,0.074922
0.005492,0.076172
0.005493,0.074922
0.005494,0.073672
0.005495,0.076172
0.005496,0.076172
0.005497,0.074922
0.005498,0.073672
0.005499,0.073672
0.0055,0.076172
0.005501,0.076172
0.005502,0.072422
0.005503,0.077422
0.005504,0.073672
0.005505,0.073672
0.005506,0.071172
0.005507,0.074922
0.005508,0.074922
0.005509,0.073672
0.00551,0.072422
0.005511,0.072422
0.005512,0.071172
0.005513,0.073672
0.005514,0.074922
0.005515,0.072422
0.005516,0.077422
0.005517,0.072422
0.005518,0.073672
0.005519,0.073672
0.00552,0.076172
0.005521,0.073672
0.005522,0.072422
0.005523,0.073672
0.005524,0.072422
0.005525,0.072422
0.005526,0.071172
0.005527,0.074922
0.005528,0.073672
0.005529,0.073672
0.00553,0.073672
0.005531,0.073672
0.005532,0.076172
0.005533,0.076172
0.005534,0.068672
0.005535,0.073672
0.005536,0.076172
0.005537,0.071172
0.005538,0.069922
0.005539,0.073672
0.00554,0.073672
0.005541,0.071172
0.005542,0.072422
0.005543,0.071172
0.005544,0.071172
0.005545,0.072422
0.005546,0.073672
0.005547,0.073672
0.005548,0.073672
0.005549,0.071172
0.00555,0.068672
0.005551,0.074922
0.005552,0.072422
0.005553,0.076172
0.005554,0.072422
0.005555,0.073672
0.005556,0.073672
0.005557,0.072422
0.005558,0.069922
0.005559,0.072422
0.00556,0.074922
0.005561,0.071172
0.005562,0.073672
0.005563,0.073672
0.005564,0.071172
0.005565,0.074922
0.005566,0.068672
0.005567,0.073672
0.005568,0.073672
0.005569,0.073672
0.00557,0.071172
0.005571,0.071172
0.005572,0.072422
0.005573,0.072422
0.005574,0.072422
0.005575,0.073672
0.005576,0.073672
0.005577,0.071172
0.005578,0.074922
0.005579,0.072422
0.00558,0.072422
0.005581,0.072422
0.005582,0.072422
0.005583,0.072422
0.005584,0.071172
0.005585,0.072422
0.005586,0.071172
0.005587,0.072422
0.005588,0.071172
0.005589,0.072422
0.00559,0.072422
0.005591,0.071172
0.005592,0.069922
0.005593,0.071172
0.005594,0.068672
0.005595,0.071172
0.005596,0.069922
0.005597,0.071172
0.005598,0.067422
0.005599,0.072422
0.0056,0.072422
0.005601,0.073672
0.005602,0.068672
0.005603,0.073672
0.005604,0.071172
0.005605,0.068672
0.005606,0.071172
0.005607,0.073672
0.005608,0.071172
0.005609,0.071172
0.00561,0.068672
0.005611,0.072422
0.005612,0.073672
0.005613,0.069922
0.005614,0.071172
0.005615,0.073672
0.005616,0.073672
0.005617,0.069922
0.005618,0.067422
0.005619,0.069922
0.00562,0.072422
0.005621,0.067422
0.005622,0.071172
0.005623,0.072422
0.005624,0.074922
0.005625,0.071172
0.005626,0.072422
0.005627,0.072422
0.005628,0.071172
0.005629,0.071172
0.00563,0.071172
0.005631,0.069922
0.005632,0.068672
0.005633,0.069922
0.005634,0.067422
0.005635,0.069922
0.005636,0.067422
0.005637,0.071172
0.005638,0.068672
0.005639,0.068672
0.00564,0.071172
0.005641,0.072422
0.005642,0.069922
0.005643,0.072422
0.005644,0.072422
0.005645,0.071172
0.005646,0.069922
0.005647,0.068672
0.005648,0.069922
0.005649,0.071172
0.00565,0.071172
0.005651,0.071172
0.005652,0.072422
0.005653,0.071172
0.005654,0.067422
0.005655,0.069922
0.005656,0.069922
0.005657,0.073672
0.005658,0.072422
0.005659,0.068672
0.00566,0.073672
0.005661,0.068672
0.005662,0.071172
0.005663,0.074922
0.005664,0.072422
0.005665,0.072422
0.005666,0.067422
0.005667,0.069922
0.005668,0.068672
0.005669,0.069922
0.00567,0.068672
0.005671,0.071172
0.005672,0.066172
0.005673,0.071172
0.005674,0.068672
0.005675,0.072422
0.005676,0.068672
0.005677,0.068672
0.005678,0.069922
0.005679,0.071172
0.00568,0.071172
0.005681,0.071172
0.005682,0.067422
0.005683,0.069922
0.005684,0.072422
0.005685,0.067422
0.005686,0.071172
0.005687,0.068672
0.005688,0.072422
0.005689,0.072422
0.00569,0.071172
0.005691,0.069922
0.005692,0.071172
0.005693,0.071172
0.005694,0.071172
0.005695,0.067422
0.005696,0.071172
0.005697,0.069922
0.005698,0.068672
0.005699,0.073672
0.0057,0.069922
0.005701,0.071172
0.005702,0.066172
0.005703,0.071172
0.005704,0.071172
0.005705,0.069922
0.005706,0.069922
0.005707,0.069922
0.005708,0.073672
0.005709,0.068672
0.00571,0.069922
0.005711,0.069922
0.005712,0.069922
0.005713,0.067422
0.005714,0.066172
0.005715,0.071172
0.005716,0.069922
0.005717,0.069922
0.005718,0.069922
0.005719,0.073672
0.00572,0.069922
0.005721,0.068672
0.005722,0.067422
0.005723,0.072422
0.005724,0.069922
0.005725,0.067422
0.005726,0.071172
0.005727,0.071172
0.005728,0.072422
0.005729,0.069922
0.00573,0.069922
0.005731,0.068672
0.005732,0.068672
0.005733,0.066172
0.005734,0.071172
0.005735,0.071172
0.005736,0.068672
0.005737,0.066172
0.005738,0.068672
0.005739,0.069922
0.00574,0.071172
0.005741,0.067422
0.005742,0.069922
0.005743,0.071172
0.005744,0.069922
0.005745,0.069922
0.005746,0.066172
0.005747,0.071172
0.005748,0.069922
0.005749,0.067422
0.00575,0.068672
0.005751,0.067422
0.005752,0.069922
0.005753,0.067422
0.005754,0.063672
0.005755,0.064922
0.005756,0.068672
0.005757,0.067422
0.005758,0.066172
0.005759,0.071172
0.00576,0.068672
0.005761,0.069922
0.005762,0.067422
0.005763,0.069922
0.005764,0.068672
0.005765,0.069922
0.005766,0.068672
0.005767,0.068672
0.005768,0.072422
0.005769,0.067422
0.00577,0.067422
0.005771,0.068672
0.005772,0.068672
0.005773,0.068672
0.005774,0.072422
0.005775,0.066172
0.005776,0.071172
0.005777,0.069922
0.005778,0.067422
0.005779,0.068672
0.00578,0.071172
0.005781,0.068672
0.005782,0.067422
0.005783,0.067422
0.005784,0.068672
0.005785,0.069922
0.005786,0.066172
0.005787,0.071172
0.005788,0.067422
0.005789,0.064922
0.00579,0.069922
0.005791,0.069922
0.005792,0.071172
0.005793,0.068672
0.005794,0.064922
0.005795,0.067422
0.005796,0.069922
0.005797,0.068672
0.005798,0.067422
0.005799,0.066172
0.0058,0.068672
0.005801,0.067422
0.005802,0.067422
0.005803,0.069922
0.005804,0.069922
0.005805,0.066172
0.005806,0.067422
0.005807,0.069922
0.005808,0.074922
0.005809,0.068672
0.00581,0.069922
0.005811,0.067422
0.005812,0.071172
