Time (s),Voltage (V)
0.001613,0.024922
0.001614,0.024922
0.001615,0.026172
0.001616,0.026172
0.001617,0.024922
0.001618,0.023672
0.001619,0.027422
0.00162,0.024922
0.001621,0.026172
0.001622,0.026172
0.001623,0.024922
0.001624,0.024922
0.001625,0.026172
0.001626,0.027422
0.001627,0.026172
0.001628,0.024922
0.001629,0.026172
0.00163,0.024922
0.001631,0.024922
0.001632,0.027422
0.001633,0.026172
0.001634,0.024922
0.001635,0.027422
0.001636,0.028672
0.001637,0.026172
0.001638,0.024922
0.001639,0.026172
0.00164,0.027422
0.001641,0.024922
0.001642,0.027422
0.001643,0.022422
0.001644,0.024922
0.001645,0.029922
0.001646,0.029922
0.001647,0.026172
0.001648,0.027422
0.001649,0.027422
0.00165,0.026172
0.001651,0.029922
0.001652,0.028672
0.001653,0.027422
0.001654,0.024922
0.001655,0.027422
0.001656,0.027422
0.001657,0.026172
0.001658,0.028672
0.001659,0.028672
0.00166,0.024922
0.001661,0.029922
0.001662,0.026172
0.001663,0.027422
0.001664,0.026172
0.001665,0.027422
0.001666,0.026172
0.001667,0.027422
0.001668,0.027422
0.001669,0.024922
0.00167,0.026172
0.001671,0.029922
0.001672,0.027422
0.001673,0.024922
0.001674,0.026172
0.001675,0.026172
0.001676,0.028672
0.001677,0.026172
0.001678,0.031172
0.001679,0.027422
0.00168,0.027422
0.001681,0.026172
0.001682,0.028672
0.001683,0.028672
0.001684,0.027422
0.001685,0.026172
0.001686,0.027422
0.001687,0.027422
0.001688,0.031172
0.001689,0.023672
0.00169,0.026172
0.001691,0.024922
0.001692,0.024922
0.001693,0.024922
0.001694,0.027422
0.001695,0.027422
0.001696,0.027422
0.001697,0.027422
0.001698,0.028672
0.001699,0.028672
0.0017,0.023672
0.001701,0.026172
0.001702,0.026172
0.001703,0.026172
0.001704,0.026172
0.001705,0.026172
0.001706,0.028672
0.001707,0.028672
0.001708,0.026172
0.001709,0.028672
0.00171,0.028672
0.001711,0.027422
0.001712,0.026172
0.001713,0.026172
0.001714,0.028672
0.001715,0.031172
0.001716,0.029922
0.001717,0.027422
0.001718,0.028672
0.001719,0.029922
0.00172,0.028672
0.001721,0.026172
0.001722,0.028672
0.001723,0.026172
0.001724,0.023672
0.001725,0.028672
0.001726,0.029922
0.001727,0.027422
0.001728,0.027422
0.001729,0.027422
0.00173,0.026172
0.001731,0.029922
0.001732,0.027422
0.001733,0.027422
0.001734,0.027422
0.001735,0.028672
0.001736,0.026172
0.001737,0.031172
0.001738,0.031172
0.001739,0.031172
0.00174,0.031172
0.001741,0.027422
0.001742,0.033672
0.001743,0.031172
0.001744,0.027422
0.001745,0.028672
0.001746,0.027422
0.001747,0.027422
0.001748,0.027422
0.001749,0.028672
0.00175,0.031172
0.001751,0.027422
