Time (s),Voltage (V)
0.000912,0.167422
0.000913,0.164922
0.000914,0.162422
0.000915,0.168672
0.000916,0.164922
0.000917,0.166172
0.000918,0.163672
0.000919,0.163672
0.00092,0.164922
0.000921,0.163672
0.000922,0.164922
0.000923,0.159922
0.000924,0.162422
0.000925,0.162422
0.000926,0.158672
0.000927,0.161172
0.000928,0.163672
0.000929,0.163672
0.00093,0.161172
0.000931,0.161172
0.000932,0.162422
0.000933,0.161172
0.000934,0.159922
0.000935,0.162422
0.000936,0.162422
0.000937,0.159922
0.000938,0.159922
0.000939,0.161172
0.00094,0.161172
0.000941,0.159922
0.000942,0.161172
0.000943,0.162422
0.000944,0.161172
0.000945,0.161172
0.000946,0.161172
0.000947,0.161172
0.000948,0.161172
0.000949,0.157422
0.00095,0.161172
0.000951,0.161172
0.000952,0.161172
0.000953,0.161172
0.000954,0.158672
0.000955,0.161172
0.000956,0.159922
0.000957,0.159922
0.000958,0.157422
0.000959,0.159922
0.00096,0.157422
0.000961,0.159922
0.000962,0.157422
0.000963,0.158672
0.000964,0.157422
0.000965,0.162422
0.000966,0.154922
0.000967,0.157422
0.000968,0.158672
0.000969,0.157422
0.00097,0.157422
0.000971,0.153672
0.000972,0.158672
0.000973,0.157422
0.000974,0.156172
0.000975,0.159922
0.000976,0.157422
0.000977,0.157422
0.000978,0.154922
0.000979,0.158672
0.00098,0.157422
0.000981,0.159922
0.000982,0.156172
0.000983,0.159922
0.000984,0.157422
0.000985,0.159922
0.000986,0.156172
0.000987,0.157422
0.000988,0.157422
0.000989,0.158672
0.00099,0.156172
0.000991,0.157422
0.000992,0.157422
0.000993,0.152422
0.000994,0.156172
0.000995,0.156172
0.000996,0.154922
0.000997,0.158672
0.000998,0.156172
0.000999,0.158672
0.001,0.157422
0.001001,0.156172
0.001002,0.156172
0.001003,0.161172
0.001004,0.158672
0.001005,0.157422
0.001006,0.154922
0.001007,0.157422
0.001008,0.161172
0.001009,0.156172
0.00101,0.158672
0.001011,0.157422
0.001012,0.157422
0.001013,0.158672
0.001014,0.157422
0.001015,0.158672
0.001016,0.158672
0.001017,0.156172
0.001018,0.158672
0.001019,0.159922
0.00102,0.159922
0.001021,0.159922
0.001022,0.158672
0.001023,0.159922
0.001024,0.161172
0.001025,0.159922
0.001026,0.156172
0.001027,0.158672
0.001028,0.159922
0.001029,0.158672
0.00103,0.157422
0.001031,0.163672
0.001032,0.159922
0.001033,0.162422
0.001034,0.158672
0.001035,0.161172
0.001036,0.161172
0.001037,0.159922
0.001038,0.159922
0.001039,0.162422
0.00104,0.162422
0.001041,0.163672
0.001042,0.161172
0.001043,0.161172
0.001044,0.157422
0.001045,0.162422
0.001046,0.159922
0.001047,0.162422
0.001048,0.161172
0.001049,0.159922
0.00105,0.159922
0.001051,0.159922
0.001052,0.162422
0.001053,0.158672
0.001054,0.161172
0.001055,0.162422
0.001056,0.166172
0.001057,0.163672
0.001058,0.159922
0.001059,0.162422
0.00106,0.162422
0.001061,0.163672
0.001062,0.158672
0.001063,0.164922
0.001064,0.163672
0.001065,0.163672
0.001066,0.161172
0.001067,0.162422
0.001068,0.163672
0.001069,0.168672
0.00107,0.162422
0.001071,0.163672
0.001072,0.162422
0.001073,0.163672
