Time (s),Voltage (V)
0.003891,0.247422
0.003892,0.248672
0.003893,0.247422
0.003894,0.243672
0.003895,0.238672
0.003896,0.238672
0.003897,0.238672
0.003898,0.237422
0.003899,0.236172
0.0039,0.237422
0.003901,0.232422
0.003902,0.232422
0.003903,0.227422
0.003904,0.226172
0.003905,0.226172
0.003906,0.228672
0.003907,0.221172
0.003908,0.217422
0.003909,0.223672
0.00391,0.216172
0.003911,0.214922
0.003912,0.217422
0.003913,0.216172
0.003914,0.212422
0.003915,0.212422
0.003916,0.213672
0.003917,0.208672
0.003918,0.206172
0.003919,0.208672
0.00392,0.204922
0.003921,0.206172
0.003922,0.207422
0.003923,0.201172
0.003924,0.199922
0.003925,0.203672
0.003926,0.196172
0.003927,0.197422
0.003928,0.194922
0.003929,0.194922
0.00393,0.192422
0.003931,0.191172
0.003932,0.187422
0.003933,0.193672
0.003934,0.186172
0.003935,0.186172
0.003936,0.184922
0.003937,0.187422
0.003938,0.183672
0.003939,0.183672
0.00394,0.178672
0.003941,0.179922
0.003942,0.178672
0.003943,0.178672
0.003944,0.174922
0.003945,0.178672
0.003946,0.177422
0.003947,0.171172
0.003948,0.174922
0.003949,0.172422
0.00395,0.173672
0.003951,0.169922
0.003952,0.172422
0.003953,0.171172
0.003954,0.167422
0.003955,0.171172
0.003956,0.168672
0.003957,0.167422
0.003958,0.166172
0.003959,0.164922
0.00396,0.166172
0.003961,0.162422
0.003962,0.158672
0.003963,0.161172
0.003964,0.159922
0.003965,0.161172
0.003966,0.159922
0.003967,0.156172
0.003968,0.156172
0.003969,0.153672
0.00397,0.152422
0.003971,0.152422
0.003972,0.154922
0.003973,0.156172
0.003974,0.152422
0.003975,0.148672
0.003976,0.151172
0.003977,0.149922
0.003978,0.151172
0.003979,0.148672
0.00398,0.148672
0.003981,0.143672
0.003982,0.148672
0.003983,0.144922
0.003984,0.139922
0.003985,0.143672
0.003986,0.139922
0.003987,0.141172
0.003988,0.142422
0.003989,0.142422
0.00399,0.139922
0.003991,0.137422
0.003992,0.139922
0.003993,0.141172
0.003994,0.134922
0.003995,0.137422
0.003996,0.137422
0.003997,0.138672
0.003998,0.134922
0.003999,0.134922
0.004,0.134922
0.004001,0.134922
0.004002,0.131172
0.004003,0.129922
0.004004,0.132422
0.004005,0.132422
0.004006,0.132422
0.004007,0.132422
0.004008,0.128672
