Time (s),Voltage (V)
0.005622,0.119922
0.005623,0.121172
0.005624,0.119922
0.005625,0.123672
0.005626,0.119922
0.005627,0.118672
0.005628,0.118672
0.005629,0.122422
0.00563,0.121172
0.005631,0.122422
0.005632,0.122422
0.005633,0.122422
0.005634,0.123672
0.005635,0.121172
0.005636,0.118672
0.005637,0.122422
0.005638,0.121172
0.005639,0.121172
0.00564,0.123672
0.005641,0.122422
0.005642,0.122422
0.005643,0.123672
0.005644,0.119922
0.005645,0.123672
0.005646,0.124922
0.005647,0.123672
0.005648,0.121172
0.005649,0.124922
0.00565,0.122422
0.005651,0.124922
0.005652,0.123672
0.005653,0.123672
0.005654,0.126172
0.005655,0.124922
0.005656,0.123672
0.005657,0.127422
0.005658,0.124922
0.005659,0.124922
0.00566,0.124922
0.005661,0.124922
0.005662,0.126172
0.005663,0.123672
0.005664,0.124922
0.005665,0.124922
0.005666,0.124922
0.005667,0.126172
0.005668,0.123672
0.005669,0.126172
0.00567,0.122422
0.005671,0.123672
0.005672,0.124922
0.005673,0.127422
0.005674,0.126172
0.005675,0.126172
0.005676,0.124922
0.005677,0.126172
0.005678,0.129922
0.005679,0.124922
0.00568,0.122422
0.005681,0.127422
0.005682,0.123672
0.005683,0.121172
0.005684,0.124922
0.005685,0.124922
0.005686,0.126172
0.005687,0.126172
0.005688,0.123672
0.005689,0.127422
0.00569,0.128672
0.005691,0.123672
0.005692,0.123672
0.005693,0.126172
0.005694,0.126172
0.005695,0.129922
0.005696,0.126172
0.005697,0.128672
0.005698,0.127422
0.005699,0.126172
0.0057,0.123672
0.005701,0.128672
0.005702,0.129922
0.005703,0.127422
0.005704,0.124922
0.005705,0.128672
0.005706,0.129922
0.005707,0.128672
0.005708,0.126172
0.005709,0.127422
0.00571,0.128672
0.005711,0.132422
0.005712,0.126172
0.005713,0.129922
0.005714,0.124922
0.005715,0.129922
0.005716,0.126172
0.005717,0.128672
0.005718,0.128672
0.005719,0.131172
0.00572,0.129922
0.005721,0.132422
0.005722,0.132422
0.005723,0.128672
0.005724,0.129922
0.005725,0.129922
0.005726,0.131172
0.005727,0.132422
0.005728,0.131172
0.005729,0.131172
0.00573,0.131172
0.005731,0.129922
0.005732,0.131172
0.005733,0.129922
0.005734,0.129922
0.005735,0.131172
0.005736,0.132422
0.005737,0.133672
0.005738,0.131172
0.005739,0.131172
0.00574,0.129922
0.005741,0.129922
0.005742,0.134922
0.005743,0.133672
0.005744,0.129922
0.005745,0.133672
0.005746,0.134922
0.005747,0.132422
0.005748,0.129922
0.005749,0.134922
0.00575,0.134922
0.005751,0.131172
0.005752,0.132422
0.005753,0.137422
0.005754,0.134922
0.005755,0.136172
0.005756,0.133672
0.005757,0.134922
0.005758,0.134922
0.005759,0.134922
0.00576,0.132422
0.005761,0.134922
0.005762,0.134922
