Time (s),Voltage (V)
0.000881,0.137422
0.000882,0.134922
0.000883,0.138672
0.000884,0.136172
0.000885,0.138672
0.000886,0.136172
0.000887,0.136172
0.000888,0.138672
0.000889,0.138672
0.00089,0.141172
0.000891,0.139922
0.000892,0.138672
0.000893,0.138672
0.000894,0.141172
0.000895,0.136172
0.000896,0.138672
0.000897,0.139922
0.000898,0.142422
0.000899,0.139922
0.0009,0.137422
0.000901,0.137422
0.000902,0.138672
0.000903,0.139922
0.000904,0.138672
0.000905,0.138672
0.000906,0.138672
0.000907,0.139922
0.000908,0.133672
0.000909,0.138672
0.00091,0.143672
0.000911,0.137422
0.000912,0.134922
0.000913,0.138672
0.000914,0.139922
0.000915,0.137422
0.000916,0.138672
0.000917,0.136172
0.000918,0.136172
0.000919,0.137422
0.00092,0.138672
0.000921,0.138672
0.000922,0.137422
0.000923,0.137422
0.000924,0.138672
0.000925,0.138672
0.000926,0.139922
0.000927,0.138672
0.000928,0.132422
0.000929,0.134922
0.00093,0.133672
0.000931,0.136172
0.000932,0.136172
0.000933,0.134922
0.000934,0.137422
0.000935,0.136172
0.000936,0.137422
0.000937,0.134922
0.000938,0.133672
0.000939,0.132422
0.00094,0.133672
0.000941,0.132422
0.000942,0.132422
0.000943,0.131172
0.000944,0.129922
0.000945,0.129922
0.000946,0.133672
0.000947,0.131172
0.000948,0.129922
0.000949,0.132422
0.00095,0.131172
0.000951,0.128672
0.000952,0.126172
0.000953,0.127422
0.000954,0.128672
0.000955,0.128672
0.000956,0.126172
0.000957,0.126172
0.000958,0.127422
0.000959,0.128672
0.00096,0.126172
0.000961,0.128672
0.000962,0.127422
0.000963,0.128672
0.000964,0.122422
0.000965,0.126172
0.000966,0.126172
0.000967,0.123672
0.000968,0.122422
0.000969,0.121172
0.00097,0.126172
0.000971,0.122422
0.000972,0.121172
0.000973,0.122422
0.000974,0.118672
0.000975,0.122422
0.000976,0.122422
0.000977,0.119922
0.000978,0.122422
0.000979,0.119922
0.00098,0.118672
0.000981,0.119922
0.000982,0.119922
0.000983,0.119922
0.000984,0.116172
0.000985,0.117422
0.000986,0.117422
0.000987,0.112422
0.000988,0.113672
0.000989,0.113672
0.00099,0.111172
0.000991,0.113672
0.000992,0.113672
0.000993,0.113672
0.000994,0.112422
0.000995,0.112422
0.000996,0.109922
0.000997,0.108672
0.000998,0.111172
0.000999,0.108672
0.001,0.109922
0.001001,0.106172
0.001002,0.108672
0.001003,0.106172
0.001004,0.108672
0.001005,0.108672
0.001006,0.106172
0.001007,0.108672
0.001008,0.104922
0.001009,0.107422
0.00101,0.103672
0.001011,0.104922
0.001012,0.103672
0.001013,0.099922
0.001014,0.101172
0.001015,0.102422
0.001016,0.096172
0.001017,0.101172
0.001018,0.097422
0.001019,0.098672
0.00102,0.102422
0.001021,0.097422
0.001022,0.097422
0.001023,0.097422
0.001024,0.096172
0.001025,0.094922
0.001026,0.094922
0.001027,0.094922
0.001028,0.097422
0.001029,0.097422
0.00103,0.092422
0.001031,0.094922
0.001032,0.088672
0.001033,0.093672
0.001034,0.096172
0.001035,0.092422
0.001036,0.092422
0.001037,0.087422
0.001038,0.089922
0.001039,0.091172
0.00104,0.088672
0.001041,0.088672
0.001042,0.091172
0.001043,0.091172
0.001044,0.088672
0.001045,0.089922
0.001046,0.088672
0.001047,0.088672
0.001048,0.084922
0.001049,0.087422
0.00105,0.083672
0.001051,0.086172
0.001052,0.083672
0.001053,0.084922
0.001054,0.087422
0.001055,0.084922
0.001056,0.079922
0.001057,0.082422
0.001058,0.082422
0.001059,0.082422
0.00106,0.084922
0.001061,0.083672
0.001062,0.078672
0.001063,0.078672
0.001064,0.077422
0.001065,0.082422
0.001066,0.082422
0.001067,0.078672
0.001068,0.076172
0.001069,0.076172
0.00107,0.078672
0.001071,0.077422
0.001072,0.074922
0.001073,0.078672
0.001074,0.081172
0.001075,0.077422
0.001076,0.077422
0.001077,0.076172
0.001078,0.077422
0.001079,0.073672
0.00108,0.072422
0.001081,0.074922
0.001082,0.073672
0.001083,0.074922
0.001084,0.068672
0.001085,0.071172
0.001086,0.073672
0.001087,0.072422
0.001088,0.069922
0.001089,0.072422
0.00109,0.073672
0.001091,0.072422
0.001092,0.071172
0.001093,0.069922
0.001094,0.071172
0.001095,0.064922
0.001096,0.066172
0.001097,0.069922
0.001098,0.069922
0.001099,0.067422
0.0011,0.068672
0.001101,0.069922
0.001102,0.066172
0.001103,0.066172
0.001104,0.064922
0.001105,0.061172
0.001106,0.067422
0.001107,0.067422
0.001108,0.063672
0.001109,0.064922
0.00111,0.066172
0.001111,0.066172
0.001112,0.061172
0.001113,0.064922
0.001114,0.064922
0.001115,0.063672
0.001116,0.061172
0.001117,0.062422
0.001118,0.064922
0.001119,0.064922
0.00112,0.062422
0.001121,0.066172
0.001122,0.061172
0.001123,0.062422
0.001124,0.062422
0.001125,0.061172
0.001126,0.064922
0.001127,0.061172
0.001128,0.057422
0.001129,0.064922
0.00113,0.064922
0.001131,0.058672
0.001132,0.061172
0.001133,0.059922
0.001134,0.062422
0.001135,0.061172
0.001136,0.061172
0.001137,0.059922
0.001138,0.057422
0.001139,0.056172
0.00114,0.057422
0.001141,0.059922
0.001142,0.058672
0.001143,0.057422
0.001144,0.056172
0.001145,0.057422
0.001146,0.057422
0.001147,0.059922
0.001148,0.059922
0.001149,0.056172
0.00115,0.054922
