Time (s),Voltage (V)
0.002006,0.054922
0.002007,0.057422
0.002008,0.056172
0.002009,0.057422
0.00201,0.059922
0.002011,0.058672
0.002012,0.059922
0.002013,0.057422
0.002014,0.062422
0.002015,0.061172
0.002016,0.058672
0.002017,0.056172
0.002018,0.061172
0.002019,0.059922
0.00202,0.057422
0.002021,0.063672
0.002022,0.058672
0.002023,0.058672
0.002024,0.059922
0.002025,0.057422
0.002026,0.058672
0.002027,0.057422
0.002028,0.056172
0.002029,0.059922
0.00203,0.057422
0.002031,0.058672
0.002032,0.059922
0.002033,0.059922
0.002034,0.059922
0.002035,0.059922
0.002036,0.053672
0.002037,0.058672
0.002038,0.058672
0.002039,0.062422
0.00204,0.056172
0.002041,0.059922
0.002042,0.061172
0.002043,0.056172
0.002044,0.054922
0.002045,0.054922
0.002046,0.059922
0.002047,0.061172
0.002048,0.059922
0.002049,0.062422
0.00205,0.061172
0.002051,0.057422
0.002052,0.059922
0.002053,0.056172
0.002054,0.058672
0.002055,0.058672
0.002056,0.054922
0.002057,0.061172
0.002058,0.056172
0.002059,0.058672
0.00206,0.058672
0.002061,0.057422
0.002062,0.061172
0.002063,0.057422
0.002064,0.058672
0.002065,0.057422
0.002066,0.057422
0.002067,0.059922
0.002068,0.057422
0.002069,0.059922
0.00207,0.058672
0.002071,0.058672
0.002072,0.054922
0.002073,0.056172
0.002074,0.058672
0.002075,0.058672
0.002076,0.059922
0.002077,0.058672
0.002078,0.057422
0.002079,0.058672
0.00208,0.056172
0.002081,0.059922
0.002082,0.054922
0.002083,0.056172
0.002084,0.058672
0.002085,0.058672
0.002086,0.058672
0.002087,0.058672
0.002088,0.058672
0.002089,0.057422
0.00209,0.058672
0.002091,0.059922
0.002092,0.054922
0.002093,0.056172
0.002094,0.058672
0.002095,0.058672
0.002096,0.059922
0.002097,0.057422
0.002098,0.058672
0.002099,0.058672
0.0021,0.058672
0.002101,0.059922
0.002102,0.061172
0.002103,0.058672
0.002104,0.057422
0.002105,0.058672
0.002106,0.059922
0.002107,0.059922
0.002108,0.056172
0.002109,0.062422
0.00211,0.059922
0.002111,0.056172
0.002112,0.057422
0.002113,0.059922
0.002114,0.061172
0.002115,0.058672
0.002116,0.057422
0.002117,0.059922
0.002118,0.059922
0.002119,0.058672
0.00212,0.058672
0.002121,0.059922
0.002122,0.058672
0.002123,0.058672
0.002124,0.061172
0.002125,0.058672
0.002126,0.061172
0.002127,0.059922
0.002128,0.057422
0.002129,0.058672
0.00213,0.061172
0.002131,0.057422
0.002132,0.058672
0.002133,0.056172
0.002134,0.059922
0.002135,0.059922
0.002136,0.057422
0.002137,0.058672
0.002138,0.059922
0.002139,0.062422
0.00214,0.057422
0.002141,0.058672
0.002142,0.064922
0.002143,0.056172
0.002144,0.057422
0.002145,0.061172
0.002146,0.059922
0.002147,0.058672
0.002148,0.057422
0.002149,0.062422
0.00215,0.058672
0.002151,0.058672
0.002152,0.057422
0.002153,0.061172
0.002154,0.057422
0.002155,0.059922
0.002156,0.058672
0.002157,0.058672
0.002158,0.062422
0.002159,0.062422
0.00216,0.063672
0.002161,0.059922
0.002162,0.063672
0.002163,0.059922
0.002164,0.058672
0.002165,0.056172
0.002166,0.059922
0.002167,0.061172
0.002168,0.056172
0.002169,0.059922
0.00217,0.059922
0.002171,0.061172
0.002172,0.059922
0.002173,0.059922
0.002174,0.059922
0.002175,0.057422
0.002176,0.062422
0.002177,0.058672
0.002178,0.058672
0.002179,0.061172
0.00218,0.059922
0.002181,0.063672
0.002182,0.059922
0.002183,0.062422
0.002184,0.061172
0.002185,0.059922
0.002186,0.063672
0.002187,0.061172
0.002188,0.059922
0.002189,0.063672
0.00219,0.061172
0.002191,0.063672
0.002192,0.062422
0.002193,0.061172
0.002194,0.063672
0.002195,0.063672
0.002196,0.059922
0.002197,0.061172
0.002198,0.059922
0.002199,0.057422
0.0022,0.062422
0.002201,0.061172
0.002202,0.064922
0.002203,0.066172
0.002204,0.058672
0.002205,0.061172
0.002206,0.061172
0.002207,0.058672
0.002208,0.062422
0.002209,0.062422
0.00221,0.062422
0.002211,0.062422
0.002212,0.062422
0.002213,0.061172
0.002214,0.062422
0.002215,0.062422
0.002216,0.061172
0.002217,0.066172
0.002218,0.061172
0.002219,0.061172
0.00222,0.061172
0.002221,0.062422
0.002222,0.064922
0.002223,0.064922
0.002224,0.066172
0.002225,0.063672
0.002226,0.061172
0.002227,0.061172
0.002228,0.062422
0.002229,0.063672
0.00223,0.059922
0.002231,0.063672
0.002232,0.059922
0.002233,0.062422
0.002234,0.066172
0.002235,0.061172
0.002236,0.057422
0.002237,0.063672
0.002238,0.062422
0.002239,0.059922
0.00224,0.059922
0.002241,0.063672
0.002242,0.062422
0.002243,0.063672
0.002244,0.059922
0.002245,0.066172
0.002246,0.066172
0.002247,0.061172
0.002248,0.062422
0.002249,0.062422
0.00225,0.067422
0.002251,0.064922
0.002252,0.066172
0.002253,0.063672
0.002254,0.064922
0.002255,0.064922
0.002256,0.063672
0.002257,0.064922
0.002258,0.067422
0.002259,0.061172
0.00226,0.064922
0.002261,0.062422
0.002262,0.066172
0.002263,0.064922
0.002264,0.062422
0.002265,0.063672
0.002266,0.066172
0.002267,0.062422
0.002268,0.063672
0.002269,0.062422
0.00227,0.062422
0.002271,0.067422
0.002272,0.064922
0.002273,0.064922
0.002274,0.063672
0.002275,0.063672
0.002276,0.059922
0.002277,0.059922
0.002278,0.063672
0.002279,0.067422
0.00228,0.062422
0.002281,0.066172
0.002282,0.062422
0.002283,0.063672
0.002284,0.062422
0.002285,0.063672
0.002286,0.066172
0.002287,0.064922
0.002288,0.066172
0.002289,0.063672
0.00229,0.064922
0.002291,0.066172
0.002292,0.062422
0.002293,0.064922
0.002294,0.063672
0.002295,0.067422
0.002296,0.066172
0.002297,0.064922
0.002298,0.064922
0.002299,0.066172
0.0023,0.064922
0.002301,0.064922
0.002302,0.069922
0.002303,0.066172
0.002304,0.064922
0.002305,0.067422
0.002306,0.067422
0.002307,0.071172
0.002308,0.066172
0.002309,0.067422
0.00231,0.063672
0.002311,0.064922
0.002312,0.063672
0.002313,0.068672
0.002314,0.069922
0.002315,0.066172
0.002316,0.066172
0.002317,0.068672
0.002318,0.067422
0.002319,0.066172
0.00232,0.064922
0.002321,0.068672
0.002322,0.071172
0.002323,0.066172
0.002324,0.068672
0.002325,0.068672
0.002326,0.068672
0.002327,0.067422
0.002328,0.064922
0.002329,0.067422
0.00233,0.069922
0.002331,0.069922
0.002332,0.072422
0.002333,0.069922
0.002334,0.071172
0.002335,0.069922
0.002336,0.069922
0.002337,0.069922
0.002338,0.072422
0.002339,0.072422
0.00234,0.069922
0.002341,0.072422
0.002342,0.074922
0.002343,0.074922
0.002344,0.072422
0.002345,0.074922
0.002346,0.073672
0.002347,0.072422
0.002348,0.072422
0.002349,0.073672
0.00235,0.077422
0.002351,0.073672
0.002352,0.076172
0.002353,0.077422
0.002354,0.077422
0.002355,0.078672
0.002356,0.077422
0.002357,0.078672
0.002358,0.079922
0.002359,0.081172
0.00236,0.076172
0.002361,0.078672
0.002362,0.081172
0.002363,0.078672
0.002364,0.081172
0.002365,0.081172
0.002366,0.086172
0.002367,0.081172
0.002368,0.079922
0.002369,0.086172
0.00237,0.083672
0.002371,0.086172
0.002372,0.083672
0.002373,0.084922
0.002374,0.087422
0.002375,0.086172
0.002376,0.083672
0.002377,0.088672
0.002378,0.089922
0.002379,0.084922
0.00238,0.088672
0.002381,0.091172
0.002382,0.091172
0.002383,0.087422
0.002384,0.087422
0.002385,0.093672
0.002386,0.089922
0.002387,0.093672
0.002388,0.092422
0.002389,0.096172
0.00239,0.099922
0.002391,0.101172
0.002392,0.098672
0.002393,0.101172
0.002394,0.097422
0.002395,0.099922
0.002396,0.102422
0.002397,0.102422
0.002398,0.099922
0.002399,0.101172
0.0024,0.102422
0.002401,0.104922
0.002402,0.107422
0.002403,0.103672
0.002404,0.111172
0.002405,0.107422
0.002406,0.111172
0.002407,0.111172
0.002408,0.109922
0.002409,0.112422
0.00241,0.109922
0.002411,0.113672
0.002412,0.114922
0.002413,0.113672
0.002414,0.114922
0.002415,0.117422
0.002416,0.114922
0.002417,0.119922
0.002418,0.118672
0.002419,0.121172
0.00242,0.121172
0.002421,0.122422
0.002422,0.127422
0.002423,0.124922
0.002424,0.127422
0.002425,0.126172
0.002426,0.126172
0.002427,0.128672
0.002428,0.128672
0.002429,0.132422
0.00243,0.127422
0.002431,0.132422
0.002432,0.132422
0.002433,0.137422
0.002434,0.137422
0.002435,0.138672
0.002436,0.137422
0.002437,0.139922
0.002438,0.139922
0.002439,0.141172
0.00244,0.143672
0.002441,0.143672
0.002442,0.147422
0.002443,0.142422
0.002444,0.148672
0.002445,0.151172
0.002446,0.148672
0.002447,0.151172
0.002448,0.149922
0.002449,0.148672
0.00245,0.149922
0.002451,0.157422
0.002452,0.154922
0.002453,0.153672
0.002454,0.156172
0.002455,0.158672
0.002456,0.157422
0.002457,0.157422
0.002458,0.159922
0.002459,0.162422
0.00246,0.161172
0.002461,0.166172
0.002462,0.168672
0.002463,0.163672
0.002464,0.162422
0.002465,0.167422
0.002466,0.169922
0.002467,0.168672
0.002468,0.169922
0.002469,0.171172
0.00247,0.174922
0.002471,0.174922
0.002472,0.174922
0.002473,0.176172
0.002474,0.177422
0.002475,0.177422
0.002476,0.178672
0.002477,0.181172
0.002478,0.183672
0.002479,0.182422
0.00248,0.181172
0.002481,0.181172
0.002482,0.186172
0.002483,0.183672
0.002484,0.186172
0.002485,0.186172
0.002486,0.191172
0.002487,0.188672
0.002488,0.187422
0.002489,0.191172
0.00249,0.192422
0.002491,0.196172
0.002492,0.193672
0.002493,0.193672
0.002494,0.196172
0.002495,0.193672
0.002496,0.193672
0.002497,0.196172
0.002498,0.196172
0.002499,0.198672
0.0025,0.198672
0.002501,0.197422
0.002502,0.199922
0.002503,0.202422
0.002504,0.199922
0.002505,0.201172
0.002506,0.204922
0.002507,0.206172
0.002508,0.199922
0.002509,0.201172
0.00251,0.201172
0.002511,0.203672
0.002512,0.199922
0.002513,0.207422
0.002514,0.206172
0.002515,0.207422
0.002516,0.206172
0.002517,0.208672
0.002518,0.208672
0.002519,0.206172
0.00252,0.204922
0.002521,0.209922
0.002522,0.208672
0.002523,0.207422
0.002524,0.208672
0.002525,0.207422
0.002526,0.212422
0.002527,0.204922
0.002528,0.209922
0.002529,0.207422
0.00253,0.208672
0.002531,0.209922
0.002532,0.207422
0.002533,0.213672
0.002534,0.213672
0.002535,0.209922
0.002536,0.207422
0.002537,0.209922
0.002538,0.208672
0.002539,0.206172
0.00254,0.209922
0.002541,0.208672
0.002542,0.209922
0.002543,0.208672
0.002544,0.202422
0.002545,0.206172
0.002546,0.209922
0.002547,0.209922
0.002548,0.206172
0.002549,0.203672
0.00255,0.208672
0.002551,0.204922
0.002552,0.203672
0.002553,0.204922
0.002554,0.202422
0.002555,0.204922
0.002556,0.203672
0.002557,0.203672
0.002558,0.207422
0.002559,0.208672
0.00256,0.201172
0.002561,0.202422
0.002562,0.202422
0.002563,0.202422
0.002564,0.199922
0.002565,0.199922
0.002566,0.198672
0.002567,0.199922
0.002568,0.198672
0.002569,0.198672
0.00257,0.198672
0.002571,0.197422
0.002572,0.197422
0.002573,0.194922
0.002574,0.192422
0.002575,0.193672
0.002576,0.189922
0.002577,0.191172
0.002578,0.189922
0.002579,0.191172
0.00258,0.189922
0.002581,0.192422
0.002582,0.186172
0.002583,0.187422
0.002584,0.186172
0.002585,0.186172
0.002586,0.183672
0.002587,0.184922
0.002588,0.183672
0.002589,0.178672
0.00259,0.182422
0.002591,0.178672
0.002592,0.176172
0.002593,0.182422
0.002594,0.182422
0.002595,0.178672
0.002596,0.176172
0.002597,0.179922
0.002598,0.177422
0.002599,0.174922
0.0026,0.171172
0.002601,0.173672
0.002602,0.174922
0.002603,0.173672
0.002604,0.168672
0.002605,0.169922
0.002606,0.171172
0.002607,0.166172
0.002608,0.162422
0.002609,0.167422
0.00261,0.167422
0.002611,0.163672
0.002612,0.159922
0.002613,0.161172
0.002614,0.163672
0.002615,0.162422
0.002616,0.162422
0.002617,0.158672
0.002618,0.161172
0.002619,0.158672
0.00262,0.157422
0.002621,0.153672
0.002622,0.156172
0.002623,0.154922
0.002624,0.152422
0.002625,0.151172
0.002626,0.152422
0.002627,0.152422
0.002628,0.152422
0.002629,0.148672
0.00263,0.151172
0.002631,0.147422
0.002632,0.147422
0.002633,0.147422
0.002634,0.147422
0.002635,0.142422
0.002636,0.144922
0.002637,0.143672
0.002638,0.147422
0.002639,0.141172
0.00264,0.139922
0.002641,0.141172
0.002642,0.138672
0.002643,0.139922
0.002644,0.137422
0.002645,0.138672
0.002646,0.136172
0.002647,0.136172
0.002648,0.136172
0.002649,0.133672
0.00265,0.133672
0.002651,0.131172
0.002652,0.132422
0.002653,0.132422
0.002654,0.131172
0.002655,0.131172
0.002656,0.131172
0.002657,0.127422
0.002658,0.129922
0.002659,0.128672
0.00266,0.124922
0.002661,0.128672
0.002662,0.127422
0.002663,0.126172
0.002664,0.121172
0.002665,0.124922
0.002666,0.127422
0.002667,0.123672
0.002668,0.118672
0.002669,0.121172
0.00267,0.118672
0.002671,0.118672
0.002672,0.121172
0.002673,0.119922
0.002674,0.123672
0.002675,0.117422
0.002676,0.117422
0.002677,0.116172
0.002678,0.116172
0.002679,0.117422
0.00268,0.113672
0.002681,0.114922
0.002682,0.118672
0.002683,0.112422
0.002684,0.116172
0.002685,0.117422
0.002686,0.112422
0.002687,0.113672
0.002688,0.109922
0.002689,0.109922
0.00269,0.111172
0.002691,0.109922
0.002692,0.107422
0.002693,0.111172
0.002694,0.108672
0.002695,0.111172
0.002696,0.106172
0.002697,0.106172
0.002698,0.104922
0.002699,0.107422
0.0027,0.106172
0.002701,0.103672
0.002702,0.102422
0.002703,0.103672
0.002704,0.102422
0.002705,0.103672
0.002706,0.099922
0.002707,0.102422
0.002708,0.098672
0.002709,0.101172
0.00271,0.102422
0.002711,0.101172
0.002712,0.099922
0.002713,0.101172
0.002714,0.101172
0.002715,0.097422
0.002716,0.096172
0.002717,0.098672
0.002718,0.101172
0.002719,0.094922
0.00272,0.092422
0.002721,0.096172
0.002722,0.097422
0.002723,0.094922
0.002724,0.092422
0.002725,0.096172
0.002726,0.096172
0.002727,0.096172
0.002728,0.091172
0.002729,0.093672
0.00273,0.094922
0.002731,0.091172
0.002732,0.086172
0.002733,0.092422
0.002734,0.094922
0.002735,0.091172
0.002736,0.088672
0.002737,0.091172
0.002738,0.089922
0.002739,0.091172
0.00274,0.087422
0.002741,0.092422
0.002742,0.088672
0.002743,0.087422
0.002744,0.086172
0.002745,0.088672
0.002746,0.091172
0.002747,0.084922
0.002748,0.086172
0.002749,0.088672
0.00275,0.087422
0.002751,0.087422
0.002752,0.084922
0.002753,0.087422
0.002754,0.087422
0.002755,0.084922
0.002756,0.084922
0.002757,0.086172
0.002758,0.084922
0.002759,0.084922
0.00276,0.079922
0.002761,0.079922
0.002762,0.081172
0.002763,0.082422
0.002764,0.078672
0.002765,0.084922
0.002766,0.078672
0.002767,0.081172
0.002768,0.078672
0.002769,0.081172
0.00277,0.081172
0.002771,0.078672
0.002772,0.081172
0.002773,0.082422
0.002774,0.079922
0.002775,0.078672
0.002776,0.077422
0.002777,0.082422
0.002778,0.073672
0.002779,0.078672
0.00278,0.077422
0.002781,0.078672
0.002782,0.076172
0.002783,0.076172
0.002784,0.078672
0.002785,0.074922
0.002786,0.077422
0.002787,0.074922
0.002788,0.074922
0.002789,0.076172
0.00279,0.076172
0.002791,0.077422
0.002792,0.074922
0.002793,0.077422
0.002794,0.072422
0.002795,0.077422
0.002796,0.076172
0.002797,0.073672
0.002798,0.071172
0.002799,0.076172
0.0028,0.072422
0.002801,0.073672
0.002802,0.073672
0.002803,0.072422
0.002804,0.072422
0.002805,0.073672
0.002806,0.072422
0.002807,0.072422
0.002808,0.068672
0.002809,0.073672
0.00281,0.073672
0.002811,0.072422
0.002812,0.071172
0.002813,0.073672
0.002814,0.072422
0.002815,0.072422
0.002816,0.069922
0.002817,0.069922
0.002818,0.072422
0.002819,0.072422
0.00282,0.069922
0.002821,0.069922
0.002822,0.066172
0.002823,0.069922
0.002824,0.069922
0.002825,0.068672
0.002826,0.071172
0.002827,0.069922
0.002828,0.068672
0.002829,0.071172
0.00283,0.069922
0.002831,0.067422
0.002832,0.069922
0.002833,0.067422
0.002834,0.069922
0.002835,0.067422
0.002836,0.067422
0.002837,0.066172
0.002838,0.064922
0.002839,0.066172
0.00284,0.063672
0.002841,0.064922
0.002842,0.069922
0.002843,0.063672
0.002844,0.062422
0.002845,0.066172
0.002846,0.067422
0.002847,0.064922
0.002848,0.067422
0.002849,0.068672
0.00285,0.064922
0.002851,0.066172
0.002852,0.064922
0.002853,0.064922
0.002854,0.064922
0.002855,0.063672
0.002856,0.062422
0.002857,0.064922
0.002858,0.063672
0.002859,0.066172
0.00286,0.066172
0.002861,0.061172
0.002862,0.063672
0.002863,0.064922
0.002864,0.064922
0.002865,0.063672
0.002866,0.066172
0.002867,0.064922
0.002868,0.066172
0.002869,0.063672
0.00287,0.064922
0.002871,0.062422
0.002872,0.064922
0.002873,0.062422
0.002874,0.061172
0.002875,0.058672
0.002876,0.062422
0.002877,0.062422
0.002878,0.064922
0.002879,0.062422
0.00288,0.061172
0.002881,0.063672
0.002882,0.064922
0.002883,0.063672
0.002884,0.062422
0.002885,0.067422
0.002886,0.061172
0.002887,0.063672
0.002888,0.061172
0.002889,0.059922
0.00289,0.061172
0.002891,0.061172
0.002892,0.059922
0.002893,0.059922
0.002894,0.064922
0.002895,0.062422
0.002896,0.059922
0.002897,0.063672
0.002898,0.062422
0.002899,0.058672
0.0029,0.062422
0.002901,0.058672
0.002902,0.062422
0.002903,0.061172
0.002904,0.059922
0.002905,0.062422
0.002906,0.058672
0.002907,0.062422
0.002908,0.062422
0.002909,0.058672
0.00291,0.062422
0.002911,0.061172
0.002912,0.061172
0.002913,0.058672
0.002914,0.061172
0.002915,0.061172
0.002916,0.054922
0.002917,0.058672
0.002918,0.063672
0.002919,0.059922
0.00292,0.059922
0.002921,0.058672
0.002922,0.062422
0.002923,0.057422
0.002924,0.059922
0.002925,0.057422
0.002926,0.062422
0.002927,0.057422
0.002928,0.059922
0.002929,0.061172
0.00293,0.062422
0.002931,0.058672
0.002932,0.058672
0.002933,0.062422
0.002934,0.061172
0.002935,0.058672
0.002936,0.058672
0.002937,0.059922
0.002938,0.061172
0.002939,0.054922
0.00294,0.056172
0.002941,0.058672
0.002942,0.061172
0.002943,0.057422
0.002944,0.057422
0.002945,0.057422
0.002946,0.061172
0.002947,0.058672
0.002948,0.058672
0.002949,0.059922
0.00295,0.056172
0.002951,0.059922
0.002952,0.058672
0.002953,0.058672
0.002954,0.058672
0.002955,0.059922
0.002956,0.057422
0.002957,0.061172
0.002958,0.058672
0.002959,0.059922
0.00296,0.057422
0.002961,0.061172
0.002962,0.057422
0.002963,0.057422
0.002964,0.054922
0.002965,0.061172
0.002966,0.061172
0.002967,0.058672
0.002968,0.056172
0.002969,0.057422
0.00297,0.057422
0.002971,0.058672
0.002972,0.058672
0.002973,0.059922
0.002974,0.057422
0.002975,0.061172
0.002976,0.058672
0.002977,0.056172
0.002978,0.058672
0.002979,0.057422
0.00298,0.059922
0.002981,0.059922
0.002982,0.061172
0.002983,0.057422
0.002984,0.058672
0.002985,0.059922
0.002986,0.057422
0.002987,0.058672
0.002988,0.059922
0.002989,0.058672
0.00299,0.059922
0.002991,0.054922
0.002992,0.061172
0.002993,0.059922
0.002994,0.058672
0.002995,0.057422
0.002996,0.056172
0.002997,0.061172
0.002998,0.056172
0.002999,0.061172
0.003,0.053672
0.003001,0.057422
0.003002,0.056172
0.003003,0.059922
0.003004,0.059922
0.003005,0.056172
0.003006,0.057422
0.003007,0.059922
0.003008,0.059922
0.003009,0.061172
0.00301,0.058672
0.003011,0.057422
0.003012,0.056172
0.003013,0.057422
0.003014,0.057422
0.003015,0.054922
0.003016,0.056172
0.003017,0.057422
0.003018,0.058672
0.003019,0.058672
0.00302,0.052422
0.003021,0.057422
0.003022,0.058672
0.003023,0.058672
0.003024,0.056172
0.003025,0.057422
0.003026,0.056172
0.003027,0.057422
0.003028,0.056172
0.003029,0.057422
0.00303,0.058672
0.003031,0.056172
0.003032,0.056172
0.003033,0.059922
0.003034,0.058672
0.003035,0.056172
0.003036,0.059922
0.003037,0.057422
0.003038,0.061172
0.003039,0.058672
0.00304,0.054922
0.003041,0.056172
0.003042,0.058672
0.003043,0.056172
0.003044,0.057422
0.003045,0.058672
0.003046,0.058672
0.003047,0.058672
0.003048,0.053672
0.003049,0.058672
0.00305,0.058672
0.003051,0.053672
0.003052,0.059922
0.003053,0.058672
