Time (s),Voltage (V)
0.002467,0.056172
0.002468,0.056172
0.002469,0.053672
0.00247,0.056172
0.002471,0.053672
0.002472,0.056172
0.002473,0.053672
0.002474,0.056172
0.002475,0.054922
0.002476,0.053672
0.002477,0.053672
0.002478,0.057422
0.002479,0.054922
0.00248,0.057422
0.002481,0.053672
0.002482,0.058672
0.002483,0.054922
0.002484,0.058672
0.002485,0.053672
0.002486,0.052422
0.002487,0.056172
0.002488,0.053672
0.002489,0.056172
0.00249,0.056172
0.002491,0.057422
0.002492,0.054922
0.002493,0.053672
0.002494,0.057422
0.002495,0.056172
0.002496,0.054922
0.002497,0.054922
0.002498,0.056172
0.002499,0.057422
0.0025,0.054922
0.002501,0.053672
0.002502,0.054922
0.002503,0.056172
0.002504,0.057422
0.002505,0.057422
0.002506,0.057422
0.002507,0.057422
0.002508,0.059922
0.002509,0.059922
0.00251,0.054922
0.002511,0.058672
0.002512,0.056172
0.002513,0.058672
0.002514,0.057422
0.002515,0.057422
0.002516,0.058672
0.002517,0.058672
0.002518,0.062422
0.002519,0.058672
0.00252,0.058672
0.002521,0.058672
0.002522,0.058672
0.002523,0.062422
0.002524,0.061172
0.002525,0.058672
0.002526,0.059922
0.002527,0.059922
0.002528,0.059922
0.002529,0.061172
0.00253,0.062422
0.002531,0.059922
0.002532,0.062422
0.002533,0.059922
0.002534,0.061172
0.002535,0.058672
0.002536,0.063672
0.002537,0.059922
0.002538,0.062422
0.002539,0.062422
0.00254,0.063672
0.002541,0.061172
0.002542,0.062422
0.002543,0.059922
0.002544,0.063672
0.002545,0.064922
0.002546,0.066172
0.002547,0.063672
0.002548,0.066172
0.002549,0.063672
0.00255,0.063672
0.002551,0.067422
0.002552,0.068672
0.002553,0.068672
0.002554,0.061172
0.002555,0.068672
0.002556,0.068672
0.002557,0.068672
0.002558,0.067422
0.002559,0.063672
0.00256,0.069922
0.002561,0.068672
0.002562,0.071172
0.002563,0.071172
0.002564,0.069922
0.002565,0.072422
0.002566,0.069922
0.002567,0.071172
0.002568,0.071172
0.002569,0.071172
0.00257,0.072422
0.002571,0.073672
0.002572,0.072422
0.002573,0.071172
0.002574,0.073672
0.002575,0.077422
0.002576,0.074922
0.002577,0.072422
0.002578,0.074922
0.002579,0.081172
0.00258,0.074922
0.002581,0.076172
0.002582,0.074922
0.002583,0.078672
0.002584,0.078672
0.002585,0.077422
0.002586,0.078672
0.002587,0.078672
0.002588,0.079922
0.002589,0.079922
0.00259,0.083672
0.002591,0.081172
0.002592,0.081172
0.002593,0.084922
0.002594,0.086172
0.002595,0.082422
0.002596,0.084922
0.002597,0.086172
0.002598,0.086172
0.002599,0.084922
0.0026,0.087422
0.002601,0.087422
0.002602,0.086172
0.002603,0.092422
0.002604,0.088672
0.002605,0.086172
0.002606,0.087422
0.002607,0.091172
0.002608,0.093672
0.002609,0.088672
0.00261,0.093672
0.002611,0.089922
0.002612,0.092422
0.002613,0.092422
0.002614,0.094922
0.002615,0.094922
0.002616,0.089922
0.002617,0.091172
0.002618,0.091172
0.002619,0.096172
0.00262,0.097422
0.002621,0.096172
0.002622,0.093672
0.002623,0.097422
0.002624,0.097422
0.002625,0.097422
0.002626,0.094922
0.002627,0.101172
0.002628,0.098672
0.002629,0.096172
0.00263,0.099922
0.002631,0.101172
0.002632,0.102422
0.002633,0.102422
0.002634,0.099922
0.002635,0.101172
0.002636,0.101172
0.002637,0.103672
0.002638,0.102422
0.002639,0.101172
0.00264,0.102422
0.002641,0.106172
0.002642,0.101172
0.002643,0.106172
0.002644,0.103672
0.002645,0.101172
0.002646,0.108672
0.002647,0.106172
0.002648,0.106172
0.002649,0.103672
0.00265,0.107422
0.002651,0.107422
0.002652,0.107422
0.002653,0.108672
0.002654,0.106172
0.002655,0.106172
0.002656,0.106172
0.002657,0.107422
0.002658,0.109922
0.002659,0.104922
0.00266,0.104922
0.002661,0.107422
0.002662,0.108672
0.002663,0.108672
0.002664,0.107422
0.002665,0.107422
0.002666,0.108672
0.002667,0.111172
0.002668,0.108672
0.002669,0.109922
0.00267,0.109922
0.002671,0.111172
0.002672,0.108672
0.002673,0.106172
0.002674,0.111172
0.002675,0.111172
0.002676,0.112422
0.002677,0.111172
0.002678,0.108672
0.002679,0.108672
0.00268,0.109922
0.002681,0.104922
0.002682,0.108672
0.002683,0.108672
0.002684,0.108672
0.002685,0.104922
0.002686,0.107422
0.002687,0.112422
0.002688,0.108672
0.002689,0.109922
0.00269,0.108672
0.002691,0.108672
0.002692,0.107422
0.002693,0.109922
0.002694,0.107422
0.002695,0.108672
0.002696,0.108672
0.002697,0.106172
0.002698,0.107422
0.002699,0.109922
0.0027,0.108672
0.002701,0.108672
0.002702,0.104922
0.002703,0.108672
0.002704,0.106172
0.002705,0.104922
0.002706,0.103672
0.002707,0.106172
0.002708,0.102422
0.002709,0.102422
0.00271,0.102422
0.002711,0.106172
0.002712,0.102422
0.002713,0.101172
0.002714,0.102422
0.002715,0.107422
0.002716,0.101172
0.002717,0.098672
0.002718,0.097422
0.002719,0.104922
0.00272,0.098672
0.002721,0.103672
0.002722,0.101172
0.002723,0.103672
0.002724,0.101172
0.002725,0.098672
0.002726,0.099922
0.002727,0.101172
0.002728,0.099922
0.002729,0.097422
0.00273,0.094922
0.002731,0.097422
0.002732,0.099922
0.002733,0.096172
0.002734,0.097422
0.002735,0.096172
0.002736,0.097422
0.002737,0.096172
0.002738,0.097422
0.002739,0.097422
0.00274,0.097422
0.002741,0.094922
0.002742,0.096172
0.002743,0.094922
0.002744,0.094922
0.002745,0.089922
0.002746,0.091172
0.002747,0.091172
0.002748,0.089922
0.002749,0.088672
0.00275,0.091172
0.002751,0.084922
0.002752,0.089922
0.002753,0.091172
0.002754,0.088672
0.002755,0.089922
0.002756,0.088672
0.002757,0.084922
