Time (s),Voltage (V)
0.001364,0.134922
0.001365,0.136172
0.001366,0.136172
0.001367,0.137422
0.001368,0.136172
0.001369,0.134922
0.00137,0.133672
0.001371,0.138672
0.001372,0.138672
0.001373,0.134922
0.001374,0.137422
0.001375,0.138672
0.001376,0.139922
0.001377,0.136172
0.001378,0.138672
0.001379,0.141172
0.00138,0.139922
0.001381,0.139922
0.001382,0.138672
0.001383,0.139922
0.001384,0.139922
0.001385,0.139922
0.001386,0.137422
0.001387,0.139922
0.001388,0.142422
0.001389,0.141172
0.00139,0.141172
0.001391,0.142422
0.001392,0.143672
0.001393,0.142422
0.001394,0.141172
0.001395,0.143672
0.001396,0.147422
0.001397,0.143672
0.001398,0.142422
0.001399,0.148672
0.0014,0.146172
0.001401,0.144922
0.001402,0.147422
0.001403,0.146172
0.001404,0.149922
0.001405,0.149922
0.001406,0.148672
0.001407,0.152422
0.001408,0.149922
0.001409,0.149922
0.00141,0.153672
0.001411,0.154922
0.001412,0.154922
0.001413,0.153672
0.001414,0.157422
0.001415,0.156172
0.001416,0.157422
0.001417,0.158672
0.001418,0.159922
0.001419,0.163672
0.00142,0.163672
0.001421,0.162422
0.001422,0.164922
0.001423,0.164922
0.001424,0.166172
0.001425,0.169922
0.001426,0.168672
0.001427,0.171172
0.001428,0.171172
0.001429,0.174922
0.00143,0.169922
0.001431,0.176172
0.001432,0.174922
0.001433,0.179922
0.001434,0.181172
0.001435,0.184922
0.001436,0.183672
0.001437,0.183672
0.001438,0.187422
0.001439,0.187422
0.00144,0.192422
0.001441,0.192422
0.001442,0.192422
0.001443,0.196172
0.001444,0.201172
0.001445,0.196172
0.001446,0.198672
0.001447,0.204922
0.001448,0.199922
0.001449,0.204922
0.00145,0.208672
0.001451,0.211172
0.001452,0.212422
0.001453,0.212422
0.001454,0.217422
0.001455,0.221172
0.001456,0.222422
0.001457,0.218672
0.001458,0.221172
0.001459,0.226172
0.00146,0.226172
0.001461,0.231172
0.001462,0.232422
0.001463,0.237422
0.001464,0.236172
0.001465,0.242422
0.001466,0.241172
0.001467,0.246172
0.001468,0.247422
0.001469,0.247422
0.00147,0.249922
0.001471,0.252422
0.001472,0.257422
0.001473,0.257422
0.001474,0.258672
0.001475,0.262422
0.001476,0.264922
0.001477,0.269922
0.001478,0.271172
0.001479,0.272422
0.00148,0.277422
0.001481,0.279922
0.001482,0.281172
0.001483,0.281172
0.001484,0.286172
0.001485,0.287422
0.001486,0.292422
0.001487,0.291172
0.001488,0.296172
0.001489,0.299922
0.00149,0.298672
0.001491,0.303672
0.001492,0.304922
0.001493,0.306172
0.001494,0.306172
0.001495,0.308672
0.001496,0.309922
0.001497,0.314922
0.001498,0.318672
0.001499,0.321172
0.0015,0.326172
0.001501,0.324922
0.001502,0.324922
0.001503,0.328672
0.001504,0.328672
0.001505,0.328672
0.001506,0.334922
0.001507,0.334922
0.001508,0.341172
0.001509,0.338672
0.00151,0.342422
0.001511,0.343672
0.001512,0.346172
0.001513,0.347422
0.001514,0.348672
0.001515,0.352422
0.001516,0.356172
0.001517,0.353672
0.001518,0.354922
0.001519,0.358672
0.00152,0.359922
0.001521,0.359922
0.001522,0.356172
0.001523,0.362422
0.001524,0.358672
0.001525,0.363672
0.001526,0.364922
0.001527,0.368672
0.001528,0.368672
0.001529,0.369922
0.00153,0.366172
0.001531,0.368672
0.001532,0.373672
0.001533,0.373672
0.001534,0.372422
0.001535,0.372422
0.001536,0.377422
0.001537,0.377422
0.001538,0.372422
0.001539,0.377422
0.00154,0.377422
0.001541,0.374922
0.001542,0.373672
0.001543,0.377422
0.001544,0.377422
0.001545,0.379922
0.001546,0.378672
0.001547,0.379922
0.001548,0.377422
0.001549,0.379922
0.00155,0.374922
0.001551,0.378672
0.001552,0.376172
0.001553,0.376172
0.001554,0.376172
0.001555,0.378672
0.001556,0.377422
0.001557,0.376172
0.001558,0.371172
0.001559,0.374922
0.00156,0.377422
0.001561,0.372422
0.001562,0.371172
0.001563,0.371172
0.001564,0.373672
0.001565,0.371172
0.001566,0.372422
0.001567,0.369922
0.001568,0.369922
0.001569,0.368672
0.00157,0.367422
0.001571,0.366172
0.001572,0.364922
0.001573,0.364922
0.001574,0.361172
0.001575,0.358672
0.001576,0.361172
0.001577,0.362422
0.001578,0.356172
0.001579,0.356172
0.00158,0.352422
0.001581,0.352422
0.001582,0.351172
0.001583,0.351172
0.001584,0.348672
0.001585,0.348672
0.001586,0.344922
0.001587,0.348672
0.001588,0.341172
0.001589,0.339922
0.00159,0.339922
0.001591,0.342422
0.001592,0.339922
0.001593,0.332422
0.001594,0.332422
0.001595,0.332422
0.001596,0.331172
0.001597,0.329922
0.001598,0.324922
0.001599,0.326172
0.0016,0.323672
0.001601,0.324922
0.001602,0.317422
0.001603,0.319922
0.001604,0.317422
0.001605,0.316172
0.001606,0.312422
0.001607,0.311172
0.001608,0.309922
0.001609,0.304922
0.00161,0.302422
0.001611,0.304922
0.001612,0.302422
0.001613,0.301172
0.001614,0.299922
0.001615,0.301172
0.001616,0.297422
0.001617,0.292422
0.001618,0.292422
0.001619,0.292422
0.00162,0.288672
0.001621,0.284922
0.001622,0.286172
0.001623,0.284922
0.001624,0.282422
0.001625,0.278672
0.001626,0.277422
0.001627,0.276172
0.001628,0.273672
0.001629,0.274922
0.00163,0.272422
0.001631,0.269922
0.001632,0.268672
0.001633,0.269922
0.001634,0.262422
0.001635,0.262422
0.001636,0.262422
0.001637,0.257422
0.001638,0.254922
0.001639,0.258672
0.00164,0.257422
0.001641,0.256172
0.001642,0.248672
0.001643,0.251172
0.001644,0.247422
0.001645,0.248672
0.001646,0.247422
0.001647,0.246172
0.001648,0.243672
0.001649,0.243672
0.00165,0.241172
0.001651,0.242422
0.001652,0.234922
0.001653,0.238672
0.001654,0.233672
0.001655,0.238672
0.001656,0.237422
0.001657,0.233672
0.001658,0.226172
0.001659,0.232422
0.00166,0.228672
0.001661,0.226172
0.001662,0.221172
0.001663,0.227422
0.001664,0.223672
0.001665,0.222422
0.001666,0.217422
0.001667,0.217422
0.001668,0.214922
0.001669,0.218672
0.00167,0.213672
0.001671,0.213672
0.001672,0.211172
0.001673,0.209922
0.001674,0.209922
0.001675,0.208672
0.001676,0.204922
0.001677,0.209922
0.001678,0.208672
0.001679,0.201172
0.00168,0.199922
0.001681,0.201172
0.001682,0.199922
0.001683,0.197422
0.001684,0.198672
0.001685,0.196172
0.001686,0.197422
0.001687,0.192422
0.001688,0.193672
0.001689,0.192422
0.00169,0.193672
0.001691,0.193672
0.001692,0.192422
0.001693,0.193672
0.001694,0.186172
0.001695,0.191172
0.001696,0.187422
0.001697,0.187422
0.001698,0.186172
0.001699,0.184922
0.0017,0.184922
0.001701,0.181172
0.001702,0.178672
0.001703,0.183672
0.001704,0.184922
0.001705,0.178672
0.001706,0.178672
0.001707,0.179922
0.001708,0.178672
0.001709,0.173672
0.00171,0.174922
0.001711,0.177422
0.001712,0.177422
0.001713,0.173672
0.001714,0.168672
0.001715,0.172422
0.001716,0.171172
0.001717,0.171172
0.001718,0.169922
0.001719,0.171172
0.00172,0.167422
0.001721,0.168672
