Time (s),Voltage (V)
0.002377,0.132422
0.002378,0.129922
0.002379,0.133672
0.00238,0.134922
0.002381,0.133672
0.002382,0.131172
0.002383,0.131172
0.002384,0.128672
0.002385,0.136172
0.002386,0.132422
0.002387,0.132422
0.002388,0.132422
0.002389,0.132422
0.00239,0.133672
0.002391,0.132422
0.002392,0.133672
0.002393,0.129922
0.002394,0.134922
0.002395,0.132422
0.002396,0.132422
0.002397,0.132422
0.002398,0.136172
0.002399,0.131172
0.0024,0.133672
0.002401,0.132422
0.002402,0.134922
0.002403,0.132422
0.002404,0.136172
0.002405,0.138672
0.002406,0.134922
0.002407,0.134922
0.002408,0.134922
0.002409,0.137422
0.00241,0.136172
0.002411,0.131172
0.002412,0.136172
0.002413,0.137422
0.002414,0.137422
0.002415,0.134922
0.002416,0.137422
0.002417,0.139922
0.002418,0.138672
0.002419,0.139922
0.00242,0.137422
0.002421,0.138672
0.002422,0.138672
0.002423,0.134922
0.002424,0.138672
0.002425,0.139922
0.002426,0.134922
0.002427,0.137422
0.002428,0.136172
0.002429,0.138672
0.00243,0.139922
0.002431,0.138672
0.002432,0.142422
0.002433,0.139922
0.002434,0.143672
0.002435,0.139922
0.002436,0.144922
0.002437,0.142422
0.002438,0.142422
0.002439,0.139922
0.00244,0.138672
0.002441,0.139922
0.002442,0.142422
0.002443,0.141172
0.002444,0.144922
0.002445,0.142422
0.002446,0.143672
0.002447,0.141172
0.002448,0.143672
0.002449,0.146172
0.00245,0.146172
0.002451,0.147422
0.002452,0.146172
0.002453,0.143672
0.002454,0.146172
0.002455,0.146172
0.002456,0.147422
0.002457,0.147422
0.002458,0.147422
0.002459,0.148672
0.00246,0.147422
0.002461,0.146172
0.002462,0.146172
0.002463,0.147422
0.002464,0.147422
0.002465,0.147422
0.002466,0.148672
0.002467,0.146172
0.002468,0.148672
0.002469,0.148672
0.00247,0.149922
0.002471,0.147422
0.002472,0.151172
0.002473,0.149922
0.002474,0.149922
0.002475,0.149922
0.002476,0.151172
0.002477,0.149922
0.002478,0.151172
0.002479,0.151172
0.00248,0.149922
0.002481,0.149922
0.002482,0.148672
0.002483,0.149922
0.002484,0.152422
0.002485,0.153672
0.002486,0.149922
0.002487,0.152422
0.002488,0.154922
0.002489,0.154922
0.00249,0.153672
0.002491,0.154922
0.002492,0.151172
0.002493,0.154922
0.002494,0.153672
0.002495,0.149922
0.002496,0.151172
0.002497,0.154922
0.002498,0.158672
0.002499,0.152422
0.0025,0.153672
0.002501,0.153672
0.002502,0.154922
0.002503,0.154922
