Time (s),Voltage (V)
0.005379,0.171172
0.00538,0.172422
0.005381,0.171172
0.005382,0.174922
0.005383,0.174922
0.005384,0.173672
0.005385,0.169922
0.005386,0.173672
0.005387,0.177422
0.005388,0.179922
0.005389,0.178672
0.00539,0.179922
0.005391,0.181172
0.005392,0.181172
0.005393,0.179922
0.005394,0.183672
0.005395,0.184922
0.005396,0.187422
0.005397,0.186172
0.005398,0.188672
0.005399,0.192422
0.0054,0.191172
0.005401,0.193672
0.005402,0.196172
0.005403,0.198672
0.005404,0.199922
0.005405,0.199922
0.005406,0.202422
0.005407,0.206172
0.005408,0.209922
0.005409,0.208672
0.00541,0.213672
0.005411,0.213672
0.005412,0.216172
0.005413,0.219922
0.005414,0.224922
0.005415,0.226172
0.005416,0.223672
0.005417,0.227422
0.005418,0.232422
0.005419,0.234922
0.00542,0.239922
0.005421,0.241172
0.005422,0.246172
0.005423,0.248672
0.005424,0.253672
0.005425,0.252422
0.005426,0.259922
0.005427,0.262422
0.005428,0.266172
0.005429,0.271172
0.00543,0.272422
0.005431,0.279922
0.005432,0.279922
0.005433,0.287422
0.005434,0.292422
0.005435,0.293672
0.005436,0.298672
0.005437,0.301172
0.005438,0.309922
0.005439,0.311172
0.00544,0.314922
0.005441,0.316172
0.005442,0.327422
0.005443,0.329922
0.005444,0.337422
0.005445,0.339922
0.005446,0.344922
0.005447,0.348672
0.005448,0.353672
0.005449,0.358672
0.00545,0.369922
0.005451,0.374922
0.005452,0.377422
0.005453,0.379922
0.005454,0.387422
0.005455,0.396172
0.005456,0.401172
0.005457,0.402422
0.005458,0.408672
0.005459,0.416172
0.00546,0.422422
0.005461,0.428672
0.005462,0.431172
0.005463,0.433672
0.005464,0.439922
0.005465,0.448672
0.005466,0.457422
0.005467,0.461172
0.005468,0.467422
0.005469,0.473672
0.00547,0.479922
0.005471,0.483672
0.005472,0.489922
0.005473,0.493672
0.005474,0.499922
0.005475,0.507422
0.005476,0.512422
0.005477,0.518672
0.005478,0.523672
0.005479,0.531172
0.00548,0.532422
0.005481,0.538672
0.005482,0.546172
0.005483,0.553672
0.005484,0.557422
0.005485,0.561172
0.005486,0.568672
0.005487,0.574922
0.005488,0.581172
0.005489,0.582422
0.00549,0.588672
0.005491,0.594922
0.005492,0.601172
0.005493,0.603672
0.005494,0.606172
0.005495,0.608672
0.005496,0.621172
0.005497,0.623672
0.005498,0.626172
0.005499,0.633672
0.0055,0.633672
0.005501,0.639922
0.005502,0.644922
0.005503,0.648672
0.005504,0.653672
0.005505,0.654922
0.005506,0.661172
0.005507,0.662422
0.005508,0.666172
0.005509,0.664922
0.00551,0.668672
0.005511,0.674922
0.005512,0.678672
0.005513,0.679922
0.005514,0.682422
0.005515,0.686172
0.005516,0.688672
0.005517,0.692422
0.005518,0.693672
0.005519,0.697422
0.00552,0.697422
0.005521,0.697422
0.005522,0.702422
0.005523,0.701172
0.005524,0.706172
0.005525,0.704922
0.005526,0.711172
0.005527,0.709922
0.005528,0.713672
0.005529,0.709922
0.00553,0.712422
0.005531,0.713672
0.005532,0.712422
0.005533,0.713672
0.005534,0.712422
0.005535,0.712422
0.005536,0.713672
0.005537,0.713672
0.005538,0.716172
0.005539,0.716172
0.00554,0.716172
