Time (s),Voltage (V)
0.006886,0.411172
0.006887,0.412422
0.006888,0.407422
0.006889,0.408672
0.00689,0.402422
0.006891,0.401172
0.006892,0.398672
0.006893,0.397422
0.006894,0.393672
0.006895,0.392422
0.006896,0.384922
0.006897,0.387422
0.006898,0.388672
0.006899,0.383672
0.0069,0.378672
0.006901,0.378672
0.006902,0.377422
0.006903,0.372422
0.006904,0.373672
0.006905,0.372422
0.006906,0.368672
0.006907,0.369922
0.006908,0.367422
0.006909,0.366172
0.00691,0.363672
0.006911,0.358672
0.006912,0.356172
0.006913,0.357422
0.006914,0.357422
0.006915,0.354922
0.006916,0.352422
0.006917,0.352422
0.006918,0.351172
0.006919,0.348672
0.00692,0.347422
0.006921,0.344922
0.006922,0.346172
0.006923,0.346172
0.006924,0.341172
0.006925,0.342422
0.006926,0.339922
0.006927,0.337422
0.006928,0.334922
0.006929,0.338672
0.00693,0.338672
0.006931,0.336172
0.006932,0.331172
0.006933,0.332422
0.006934,0.328672
0.006935,0.329922
0.006936,0.329922
0.006937,0.328672
0.006938,0.324922
0.006939,0.328672
0.00694,0.324922
0.006941,0.322422
0.006942,0.319922
0.006943,0.322422
0.006944,0.318672
0.006945,0.319922
0.006946,0.316172
0.006947,0.318672
0.006948,0.314922
0.006949,0.314922
0.00695,0.314922
0.006951,0.309922
0.006952,0.309922
0.006953,0.308672
0.006954,0.308672
0.006955,0.307422
0.006956,0.306172
0.006957,0.302422
0.006958,0.306172
0.006959,0.302422
0.00696,0.303672
0.006961,0.304922
0.006962,0.303672
0.006963,0.301172
0.006964,0.298672
0.006965,0.299922
0.006966,0.301172
0.006967,0.298672
0.006968,0.296172
0.006969,0.296172
0.00697,0.292422
0.006971,0.299922
0.006972,0.292422
0.006973,0.293672
0.006974,0.293672
0.006975,0.293672
0.006976,0.291172
0.006977,0.294922
0.006978,0.289922
0.006979,0.291172
0.00698,0.287422
0.006981,0.287422
0.006982,0.291172
0.006983,0.288672
0.006984,0.283672
0.006985,0.287422
0.006986,0.287422
0.006987,0.284922
0.006988,0.282422
0.006989,0.278672
0.00699,0.281172
0.006991,0.281172
0.006992,0.278672
0.006993,0.276172
0.006994,0.278672
0.006995,0.277422
0.006996,0.276172
0.006997,0.278672
0.006998,0.276172
0.006999,0.276172
0.007,0.273672
0.007001,0.277422
0.007002,0.271172
0.007003,0.274922
0.007004,0.271172
0.007005,0.272422
0.007006,0.272422
0.007007,0.273672
0.007008,0.268672
0.007009,0.271172
0.00701,0.269922
0.007011,0.269922
0.007012,0.268672
0.007013,0.266172
0.007014,0.266172
0.007015,0.267422
0.007016,0.262422
0.007017,0.263672
0.007018,0.263672
0.007019,0.263672
0.00702,0.263672
0.007021,0.261172
0.007022,0.259922
0.007023,0.261172
0.007024,0.258672
0.007025,0.259922
0.007026,0.257422
0.007027,0.257422
0.007028,0.258672
0.007029,0.259922
0.00703,0.257422
0.007031,0.257422
0.007032,0.251172
0.007033,0.257422
0.007034,0.257422
0.007035,0.256172
0.007036,0.252422
0.007037,0.256172
0.007038,0.252422
0.007039,0.252422
0.00704,0.251172
0.007041,0.254922
