Time (s),Voltage (V)
0.004241,0.032422
0.004242,0.032422
0.004243,0.032422
0.004244,0.033672
0.004245,0.033672
0.004246,0.031172
0.004247,0.034922
0.004248,0.032422
0.004249,0.034922
0.00425,0.036172
0.004251,0.033672
0.004252,0.036172
0.004253,0.034922
0.004254,0.032422
0.004255,0.039922
0.004256,0.034922
0.004257,0.033672
0.004258,0.031172
0.004259,0.034922
0.00426,0.036172
0.004261,0.034922
0.004262,0.032422
0.004263,0.031172
0.004264,0.031172
0.004265,0.029922
0.004266,0.032422
0.004267,0.036172
0.004268,0.036172
0.004269,0.033672
0.00427,0.032422
0.004271,0.034922
0.004272,0.036172
0.004273,0.031172
0.004274,0.033672
0.004275,0.033672
0.004276,0.036172
0.004277,0.029922
0.004278,0.033672
0.004279,0.032422
0.00428,0.032422
0.004281,0.034922
0.004282,0.029922
0.004283,0.036172
0.004284,0.033672
0.004285,0.033672
0.004286,0.031172
0.004287,0.032422
0.004288,0.033672
0.004289,0.031172
0.00429,0.031172
0.004291,0.034922
0.004292,0.031172
0.004293,0.033672
0.004294,0.032422
0.004295,0.029922
0.004296,0.032422
0.004297,0.033672
0.004298,0.033672
0.004299,0.033672
0.0043,0.032422
0.004301,0.033672
0.004302,0.029922
0.004303,0.031172
0.004304,0.028672
0.004305,0.036172
0.004306,0.036172
0.004307,0.036172
0.004308,0.032422
0.004309,0.027422
0.00431,0.029922
0.004311,0.033672
0.004312,0.033672
0.004313,0.029922
0.004314,0.029922
0.004315,0.029922
0.004316,0.033672
0.004317,0.034922
0.004318,0.032422
0.004319,0.034922
0.00432,0.031172
0.004321,0.029922
0.004322,0.032422
0.004323,0.029922
0.004324,0.032422
0.004325,0.028672
0.004326,0.031172
0.004327,0.032422
0.004328,0.033672
0.004329,0.033672
0.00433,0.028672
0.004331,0.028672
0.004332,0.031172
0.004333,0.027422
0.004334,0.028672
0.004335,0.032422
0.004336,0.029922
0.004337,0.028672
0.004338,0.027422
0.004339,0.028672
0.00434,0.032422
0.004341,0.029922
0.004342,0.031172
0.004343,0.029922
0.004344,0.028672
0.004345,0.029922
0.004346,0.028672
0.004347,0.031172
0.004348,0.028672
0.004349,0.027422
0.00435,0.027422
0.004351,0.027422
0.004352,0.028672
0.004353,0.029922
0.004354,0.028672
0.004355,0.027422
0.004356,0.028672
0.004357,0.027422
0.004358,0.028672
0.004359,0.028672
0.00436,0.029922
0.004361,0.027422
0.004362,0.028672
0.004363,0.028672
0.004364,0.028672
0.004365,0.028672
0.004366,0.028672
0.004367,0.028672
0.004368,0.027422
0.004369,0.028672
0.00437,0.028672
0.004371,0.027422
0.004372,0.031172
0.004373,0.024922
0.004374,0.027422
0.004375,0.026172
0.004376,0.027422
0.004377,0.027422
0.004378,0.027422
0.004379,0.027422
0.00438,0.027422
0.004381,0.028672
0.004382,0.024922
0.004383,0.026172
0.004384,0.026172
0.004385,0.026172
0.004386,0.026172
0.004387,0.029922
0.004388,0.026172
0.004389,0.028672
0.00439,0.027422
0.004391,0.027422
0.004392,0.026172
0.004393,0.026172
0.004394,0.023672
0.004395,0.028672
0.004396,0.026172
0.004397,0.024922
0.004398,0.024922
0.004399,0.023672
0.0044,0.027422
0.004401,0.027422
0.004402,0.024922
0.004403,0.026172
0.004404,0.024922
0.004405,0.028672
0.004406,0.026172
0.004407,0.026172
0.004408,0.026172
0.004409,0.024922
0.00441,0.021172
0.004411,0.024922
0.004412,0.026172
0.004413,0.024922
0.004414,0.026172
0.004415,0.023672
0.004416,0.021172
0.004417,0.026172
0.004418,0.022422
0.004419,0.026172
0.00442,0.026172
0.004421,0.026172
0.004422,0.021172
0.004423,0.023672
0.004424,0.023672
0.004425,0.026172
0.004426,0.024922
0.004427,0.024922
0.004428,0.023672
0.004429,0.023672
0.00443,0.021172
0.004431,0.023672
0.004432,0.021172
0.004433,0.024922
0.004434,0.024922
0.004435,0.024922
0.004436,0.023672
0.004437,0.024922
0.004438,0.023672
0.004439,0.024922
0.00444,0.024922
0.004441,0.022422
0.004442,0.023672
0.004443,0.026172
0.004444,0.026172
0.004445,0.023672
0.004446,0.021172
0.004447,0.023672
0.004448,0.024922
0.004449,0.023672
0.00445,0.022422
0.004451,0.019922
0.004452,0.022422
0.004453,0.022422
0.004454,0.022422
0.004455,0.022422
0.004456,0.024922
0.004457,0.022422
0.004458,0.018672
0.004459,0.023672
0.00446,0.026172
0.004461,0.026172
0.004462,0.021172
0.004463,0.024922
0.004464,0.023672
0.004465,0.024922
0.004466,0.022422
0.004467,0.021172
0.004468,0.022422
0.004469,0.023672
0.00447,0.023672
0.004471,0.026172
0.004472,0.022422
0.004473,0.021172
0.004474,0.023672
0.004475,0.022422
0.004476,0.022422
0.004477,0.021172
0.004478,0.019922
0.004479,0.023672
0.00448,0.024922
0.004481,0.022422
0.004482,0.017422
0.004483,0.024922
0.004484,0.019922
0.004485,0.023672
0.004486,0.021172
0.004487,0.023672
0.004488,0.022422
0.004489,0.021172
0.00449,0.024922
0.004491,0.019922
0.004492,0.023672
0.004493,0.022422
0.004494,0.021172
0.004495,0.023672
0.004496,0.018672
0.004497,0.019922
0.004498,0.022422
0.004499,0.024922
0.0045,0.022422
0.004501,0.022422
0.004502,0.024922
0.004503,0.024922
0.004504,0.023672
0.004505,0.018672
0.004506,0.018672
0.004507,0.022422
0.004508,0.023672
0.004509,0.021172
0.00451,0.019922
0.004511,0.018672
0.004512,0.021172
0.004513,0.023672
0.004514,0.019922
0.004515,0.023672
0.004516,0.019922
0.004517,0.019922
0.004518,0.021172
0.004519,0.021172
0.00452,0.018672
0.004521,0.026172
0.004522,0.019922
0.004523,0.022422
0.004524,0.018672
0.004525,0.022422
0.004526,0.022422
0.004527,0.019922
0.004528,0.023672
0.004529,0.023672
0.00453,0.019922
0.004531,0.021172
0.004532,0.021172
0.004533,0.022422
0.004534,0.022422
0.004535,0.022422
0.004536,0.022422
0.004537,0.019922
0.004538,0.019922
0.004539,0.019922
0.00454,0.021172
0.004541,0.022422
0.004542,0.021172
0.004543,0.022422
0.004544,0.023672
0.004545,0.018672
0.004546,0.018672
0.004547,0.021172
0.004548,0.022422
0.004549,0.021172
0.00455,0.024922
0.004551,0.026172
0.004552,0.021172
0.004553,0.021172
0.004554,0.018672
0.004555,0.022422
0.004556,0.024922
0.004557,0.024922
0.004558,0.022422
0.004559,0.022422
0.00456,0.021172
0.004561,0.021172
0.004562,0.019922
0.004563,0.023672
0.004564,0.018672
0.004565,0.023672
0.004566,0.019922
0.004567,0.019922
0.004568,0.018672
0.004569,0.023672
0.00457,0.017422
0.004571,0.022422
0.004572,0.022422
0.004573,0.022422
0.004574,0.022422
0.004575,0.021172
0.004576,0.022422
0.004577,0.021172
0.004578,0.023672
0.004579,0.022422
0.00458,0.023672
0.004581,0.022422
0.004582,0.022422
0.004583,0.022422
0.004584,0.018672
0.004585,0.019922
0.004586,0.022422
0.004587,0.018672
0.004588,0.021172
0.004589,0.021172
0.00459,0.021172
0.004591,0.019922
0.004592,0.023672
0.004593,0.019922
