Time (s),Voltage (V)
0.002499,0.291172
0.0025,0.284922
0.002501,0.284922
0.002502,0.286172
0.002503,0.283672
0.002504,0.282422
0.002505,0.283672
0.002506,0.281172
0.002507,0.277422
0.002508,0.276172
0.002509,0.278672
0.00251,0.276172
0.002511,0.274922
0.002512,0.273672
0.002513,0.273672
0.002514,0.272422
0.002515,0.268672
0.002516,0.267422
0.002517,0.266172
0.002518,0.268672
0.002519,0.266172
0.00252,0.263672
0.002521,0.266172
0.002522,0.264922
0.002523,0.261172
0.002524,0.262422
0.002525,0.259922
0.002526,0.259922
0.002527,0.258672
0.002528,0.254922
0.002529,0.258672
0.00253,0.254922
0.002531,0.252422
0.002532,0.251172
0.002533,0.256172
0.002534,0.252422
0.002535,0.248672
0.002536,0.249922
0.002537,0.252422
0.002538,0.248672
0.002539,0.244922
0.00254,0.249922
0.002541,0.247422
0.002542,0.243672
0.002543,0.242422
0.002544,0.243672
0.002545,0.242422
0.002546,0.243672
0.002547,0.236172
0.002548,0.241172
0.002549,0.242422
0.00255,0.241172
0.002551,0.236172
0.002552,0.237422
0.002553,0.236172
0.002554,0.236172
0.002555,0.233672
0.002556,0.232422
0.002557,0.232422
0.002558,0.229922
0.002559,0.229922
0.00256,0.231172
0.002561,0.231172
0.002562,0.231172
0.002563,0.227422
0.002564,0.226172
0.002565,0.224922
0.002566,0.223672
0.002567,0.223672
0.002568,0.223672
0.002569,0.222422
0.00257,0.222422
0.002571,0.222422
0.002572,0.222422
0.002573,0.219922
0.002574,0.222422
0.002575,0.221172
0.002576,0.217422
0.002577,0.218672
0.002578,0.216172
0.002579,0.216172
0.00258,0.217422
0.002581,0.213672
0.002582,0.214922
0.002583,0.212422
0.002584,0.214922
0.002585,0.214922
0.002586,0.212422
0.002587,0.211172
0.002588,0.212422
0.002589,0.216172
0.00259,0.208672
0.002591,0.208672
0.002592,0.208672
0.002593,0.211172
0.002594,0.208672
0.002595,0.206172
0.002596,0.209922
0.002597,0.204922
0.002598,0.203672
0.002599,0.207422
0.0026,0.207422
0.002601,0.207422
0.002602,0.206172
0.002603,0.201172
0.002604,0.203672
0.002605,0.203672
0.002606,0.201172
0.002607,0.202422
0.002608,0.198672
0.002609,0.201172
0.00261,0.198672
0.002611,0.198672
0.002612,0.201172
0.002613,0.199922
0.002614,0.193672
0.002615,0.197422
0.002616,0.196172
0.002617,0.194922
0.002618,0.196172
0.002619,0.193672
0.00262,0.197422
0.002621,0.194922
0.002622,0.193672
0.002623,0.189922
0.002624,0.196172
0.002625,0.188672
0.002626,0.194922
0.002627,0.187422
0.002628,0.192422
0.002629,0.189922
0.00263,0.192422
0.002631,0.188672
0.002632,0.191172
0.002633,0.188672
0.002634,0.189922
0.002635,0.188672
0.002636,0.187422
0.002637,0.189922
0.002638,0.187422
0.002639,0.186172
0.00264,0.187422
0.002641,0.188672
0.002642,0.186172
0.002643,0.182422
0.002644,0.186172
0.002645,0.184922
0.002646,0.184922
0.002647,0.182422
0.002648,0.184922
0.002649,0.186172
0.00265,0.182422
0.002651,0.177422
0.002652,0.178672
0.002653,0.177422
0.002654,0.183672
0.002655,0.176172
0.002656,0.179922
0.002657,0.181172
0.002658,0.179922
0.002659,0.177422
0.00266,0.178672
0.002661,0.177422
0.002662,0.176172
0.002663,0.177422
0.002664,0.176172
0.002665,0.177422
0.002666,0.176172
0.002667,0.173672
0.002668,0.176172
0.002669,0.176172
0.00267,0.174922
0.002671,0.174922
0.002672,0.172422
0.002673,0.173672
0.002674,0.172422
0.002675,0.171172
0.002676,0.174922
0.002677,0.171172
0.002678,0.171172
0.002679,0.168672
0.00268,0.171172
0.002681,0.171172
0.002682,0.169922
0.002683,0.167422
0.002684,0.167422
0.002685,0.169922
0.002686,0.172422
0.002687,0.167422
0.002688,0.172422
0.002689,0.168672
0.00269,0.169922
0.002691,0.168672
0.002692,0.168672
0.002693,0.168672
0.002694,0.166172
0.002695,0.164922
0.002696,0.167422
0.002697,0.168672
0.002698,0.167422
0.002699,0.164922
0.0027,0.164922
0.002701,0.161172
0.002702,0.162422
0.002703,0.166172
0.002704,0.164922
0.002705,0.163672
0.002706,0.163672
0.002707,0.164922
0.002708,0.164922
0.002709,0.162422
0.00271,0.166172
0.002711,0.159922
0.002712,0.164922
0.002713,0.161172
0.002714,0.161172
0.002715,0.158672
0.002716,0.162422
0.002717,0.158672
0.002718,0.163672
0.002719,0.158672
0.00272,0.159922
0.002721,0.162422
0.002722,0.158672
0.002723,0.157422
0.002724,0.158672
0.002725,0.158672
0.002726,0.158672
0.002727,0.157422
0.002728,0.158672
0.002729,0.159922
0.00273,0.156172
0.002731,0.154922
0.002732,0.154922
0.002733,0.154922
0.002734,0.156172
0.002735,0.154922
0.002736,0.157422
0.002737,0.161172
0.002738,0.158672
0.002739,0.154922
0.00274,0.157422
0.002741,0.156172
0.002742,0.156172
0.002743,0.156172
0.002744,0.153672
0.002745,0.157422
0.002746,0.156172
0.002747,0.151172
0.002748,0.156172
0.002749,0.156172
0.00275,0.154922
0.002751,0.154922
0.002752,0.156172
0.002753,0.156172
0.002754,0.152422
0.002755,0.149922
